route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
4540.0,4.2,4.07,3.344,0.2746,21583.91,2.406,sea,standard,Europe,Africa,normal,1
2055.3,4.99,0.119,2.18,0.3863,14504.21,1.422,road,premium,MENA,Europe,normal,1
12492.4,8.99,5.12,4.244,0.4407,936.11,1.804,rail,standard,Asia,MENA,critical,1
3520.7,1.41,0.847,2.814,0.2312,1138.75,1.497,air,standard,Asia,Asia,high,0
8536.7,6.0,2.022,4.004,0.3572,835.58,3.909,road,premium,MENA,MENA,normal,1
3057.0,2.55,5.64,1.101,0.3464,2164.49,3.317,road,premium,MENA,Europe,high,1
2668.9,3.19,3.939,6.94,0.1458,31820.45,1.233,sea,standard,Africa,Europe,normal,1
2997.1,3.99,1.532,3.551,0.6628,303265.22,1.725,air,standard,Asia,Europe,normal,1
10029.0,8.86,6.531,1.766,0.1353,7078.52,3.193,road,low_cost,Europe,Africa,low,1
1726.7,2.3,6.717,6.953,0.4294,3995.64,2.666,rail,premium,Asia,MENA,low,0
12143.4,8.59,1.798,1.881,0.1092,3132.81,0.966,road,standard,Asia,Africa,normal,0
5340.6,5.84,2.355,1.565,0.1753,1754.93,1.075,rail,premium,Asia,Asia,low,0
9678.6,6.54,4.117,5.192,0.0402,320.05,4.8,rail,standard,Asia,MENA,normal,1
910.6,1.17,3.951,1.196,0.1142,30271.6,3.55,sea,standard,Europe,Africa,normal,1
4688.9,3.33,1.957,1.15,0.1837,9506.31,4.464,sea,standard,Africa,MENA,low,1
6807.0,2.48,1.263,5.476,0.2146,3226.14,3.488,sea,standard,Africa,Europe,normal,1
6938.9,6.65,0.888,2.204,0.3509,9200.76,2.363,rail,standard,Europe,Africa,normal,1
4684.9,4.43,2.374,1.921,0.1193,8283.78,7.623,air,premium,Europe,Asia,high,1
1921.5,1.0,1.213,1.25,0.1397,21339.46,4.086,sea,standard,Europe,MENA,high,0
1813.8,2.91,0.478,1.562,0.3499,7909.46,4.634,road,standard,Africa,Asia,normal,1
1717.1,1.28,4.774,0.945,0.2172,4061.57,3.491,air,standard,Africa,Africa,high,0
3361.8,3.93,0.968,5.221,0.1841,5460.95,3.159,road,standard,MENA,MENA,normal,1
2956.1,2.56,1.891,2.751,0.1249,1643.76,3.107,sea,standard,Asia,Africa,low,1
1992.7,1.0,2.055,4.19,0.0903,1218.74,2.167,rail,standard,Europe,Africa,normal,0
2275.0,2.05,3.539,2.556,0.0123,15416.79,3.197,road,premium,Europe,Africa,normal,0
2698.4,1.22,1.718,2.66,0.0486,71646.69,0.606,sea,standard,Europe,Europe,low,0
260.4,1.0,4.539,5.686,0.4397,1388.87,2.724,road,premium,Europe,Europe,normal,1
2078.1,2.93,2.858,2.25,0.4324,523.75,2.278,sea,standard,Africa,Europe,high,1
1612.0,2.04,2.578,5.278,0.2754,606.39,3.281,sea,low_cost,Africa,Asia,critical,1
867.2,2.88,4.299,3.003,0.1054,2284.16,1.768,road,standard,Europe,MENA,critical,0
925.3,1.0,3.857,6.681,0.0351,1789.66,3.029,road,standard,Asia,Africa,normal,1
2047.7,1.0,3.56,2.034,0.4271,17076.77,3.514,air,premium,Europe,Europe,normal,1
3478.0,3.59,3.318,3.237,0.1631,25007.77,7.405,air,low_cost,Asia,MENA,high,1
3642.5,1.93,6.576,1.786,0.3586,54264.17,4.154,road,premium,Africa,MENA,normal,1
4030.1,2.81,1.778,4.535,0.0802,33677.47,4.865,sea,standard,Africa,Africa,normal,1
3646.5,3.56,7.408,6.309,0.2973,11210.31,5.015,sea,low_cost,Africa,Europe,normal,1
1776.6,1.53,0.372,8.323,0.0914,1106.46,2.199,air,standard,Europe,MENA,normal,1
921.1,1.0,1.382,5.446,0.1772,7242.09,3.211,sea,premium,Europe,Africa,normal,1
1152.3,1.0,1.53,2.817,0.5105,1892.89,1.944,road,standard,Europe,Africa,normal,1
2454.6,3.26,1.77,4.905,0.2314,220.74,4.364,air,standard,Europe,Africa,low,1
2986.9,2.05,4.297,5.023,0.3423,4721.2,1.351,sea,premium,Asia,Asia,high,1
4960.8,4.55,5.78,4.292,0.1724,2364.65,4.649,rail,standard,Asia,Europe,normal,1
6982.6,5.74,6.053,2.51,0.5579,918.36,3.71,air,standard,Africa,Europe,normal,1
1882.4,3.06,5.096,7.448,0.5253,2423.55,1.603,road,standard,Europe,MENA,normal,1
3068.1,2.26,3.874,1.957,0.1801,72598.09,6.164,air,premium,MENA,MENA,critical,0
4170.7,2.86,2.857,2.017,0.1239,20352.63,4.292,road,low_cost,Asia,Asia,normal,1
2705.4,1.0,4.286,3.296,0.1198,66832.31,2.051,road,standard,Asia,Europe,normal,1
1185.3,1.0,0.805,6.321,0.197,5953.75,2.907,road,standard,MENA,Asia,normal,1
1382.8,1.83,5.05,2.25,0.2517,485.83,4.127,air,standard,Europe,MENA,critical,1
5246.5,3.02,1.771,2.844,0.1603,397.02,2.513,sea,premium,MENA,Europe,normal,0
1996.7,2.21,1.795,4.725,0.3461,780.27,4.571,road,standard,Europe,Africa,normal,1
2167.6,3.71,2.71,2.466,0.3594,119293.64,7.326,air,standard,Asia,MENA,normal,1
233.7,1.0,3.436,7.259,0.3359,6419.17,2.34,air,standard,Africa,Europe,high,1
6218.9,3.07,1.061,1.551,0.664,7449.58,0.221,air,low_cost,Europe,MENA,low,1
4262.7,2.85,6.678,2.958,0.202,4891.58,1.826,rail,low_cost,Europe,Africa,normal,1
656.4,1.0,1.225,1.798,0.145,8997.23,2.779,road,standard,Asia,Africa,normal,0
3881.9,4.69,3.907,8.772,0.3042,975.48,1.47,sea,standard,Europe,Europe,normal,0
4085.2,3.33,2.676,4.171,0.0294,2905.14,3.489,road,standard,Africa,Asia,normal,1
8465.7,5.27,2.695,0.801,0.2346,343.05,3.556,sea,standard,Africa,Asia,normal,1
1275.4,1.0,2.175,6.162,0.0998,8185.55,2.27,sea,standard,MENA,Africa,normal,1
3721.0,1.56,2.849,2.45,0.5271,10085.49,3.874,sea,low_cost,MENA,Africa,high,1
1657.6,2.82,0.876,5.798,0.1765,1682.88,1.658,sea,low_cost,MENA,Asia,low,1
1588.3,3.76,1.277,2.543,0.0879,277.05,1.55,air,standard,MENA,Asia,high,0
7411.7,3.65,1.047,2.872,0.3581,3052.05,5.816,road,low_cost,Africa,MENA,normal,1
5275.6,5.27,2.218,3.766,0.1409,17895.15,5.117,road,low_cost,Africa,Africa,critical,1
670.0,1.0,4.585,1.761,0.14,772.72,1.642,sea,standard,Europe,Africa,normal,1
565.1,2.4,3.392,4.359,0.4329,1239.32,0.789,sea,low_cost,Europe,Africa,normal,1
3990.8,1.0,4.04,2.422,0.1949,4346.46,1.688,air,premium,Asia,Africa,low,0
2325.3,2.32,4.875,1.219,0.2574,5417.11,3.712,rail,premium,Asia,Asia,normal,1
1126.4,1.0,0.632,5.452,0.7227,10434.86,3.903,rail,standard,Asia,Africa,high,0
4047.1,3.99,2.766,4.066,0.1891,38090.7,1.849,rail,standard,MENA,Africa,normal,1
3674.1,3.02,1.55,5.141,0.1169,1471.15,6.446,sea,standard,MENA,Europe,high,1
2655.4,2.3,1.761,1.923,0.1376,979.21,3.983,air,low_cost,Europe,Europe,normal,0
2860.3,2.28,1.655,3.917,0.2368,2444.66,5.222,air,standard,MENA,Africa,normal,1
1212.5,3.18,2.51,2.286,0.2842,1055.74,1.228,air,standard,Asia,MENA,high,0
3652.3,2.72,2.407,1.878,0.2728,1400.68,3.994,air,standard,MENA,Africa,normal,1
9401.3,7.8,4.221,5.03,0.1898,3995.44,3.862,air,premium,MENA,MENA,high,1
813.5,1.8,3.068,2.721,0.1843,1905.87,2.197,rail,standard,MENA,MENA,normal,0
5150.0,5.0,2.171,1.041,0.1104,22634.81,2.279,air,standard,Africa,Africa,normal,0
988.5,1.0,2.045,3.146,0.0957,844.26,2.193,air,low_cost,Asia,Asia,high,0
4499.5,4.35,3.159,0.832,0.3237,4137.46,0.148,road,standard,Africa,Asia,low,0
2276.4,2.42,1.8,6.318,0.1184,574.71,3.995,sea,premium,Europe,MENA,low,1
4582.7,2.13,4.063,2.81,0.3148,7306.01,1.341,road,premium,Africa,Asia,low,1
865.7,1.0,3.786,2.386,0.1943,7147.78,2.992,sea,premium,Europe,MENA,normal,1
2949.8,5.22,5.681,3.613,0.3196,75805.33,1.611,road,low_cost,MENA,Africa,normal,1
4894.3,3.29,1.379,1.574,0.055,20103.63,3.497,sea,standard,MENA,MENA,low,0
3038.1,2.08,1.132,1.287,0.2451,491.85,4.87,sea,standard,Europe,Europe,low,1
4232.6,3.86,3.86,3.052,0.3915,10228.32,2.758,road,premium,Africa,Asia,normal,1
1791.0,1.04,0.63,3.331,0.2437,3745.35,1.466,sea,low_cost,Africa,Africa,normal,1
4312.8,3.54,1.588,3.848,0.4295,10606.15,3.487,sea,premium,Asia,Africa,low,1
7356.8,4.87,4.665,4.851,0.2797,1659.69,4.431,sea,standard,MENA,Europe,low,1
1769.3,2.16,3.095,3.9,0.0628,15875.24,3.625,air,standard,Africa,Africa,high,0
4183.2,3.21,0.303,2.941,0.2623,4594.74,0.739,road,standard,Asia,MENA,high,0
1380.2,3.76,1.79,8.456,0.5619,2184.39,2.676,air,standard,MENA,Africa,normal,1
7896.2,5.82,2.498,3.335,0.1548,1100.93,0.985,air,premium,Africa,Asia,normal,0
676.9,1.0,3.002,3.925,0.2328,789.11,1.731,air,standard,Europe,Africa,low,1
3526.8,4.09,3.267,1.834,0.4598,1455.57,5.467,road,low_cost,MENA,MENA,normal,1
2708.9,1.0,4.319,4.029,0.6046,2721.88,2.866,sea,standard,Europe,Asia,normal,1
1782.0,3.72,1.89,1.98,0.0989,17188.16,0.991,road,low_cost,Europe,Asia,critical,0
1729.6,1.0,2.445,6.194,0.2907,28422.15,1.778,road,standard,Europe,Europe,high,1
2526.0,3.61,1.316,6.746,0.1012,994.97,2.732,air,premium,Asia,Africa,normal,0
7136.7,7.01,2.246,3.936,0.4147,2473.18,0.559,road,standard,Africa,Europe,low,1
3196.5,2.0,4.199,6.505,0.1208,1314.11,4.106,sea,standard,Asia,Africa,normal,1
387.3,1.0,3.317,4.548,0.1686,656.48,2.47,air,premium,MENA,Europe,critical,0
555.4,1.0,1.18,1.422,0.3468,5936.33,4.41,road,standard,MENA,Europe,low,1
3185.7,3.37,2.608,5.698,0.2351,22303.73,1.813,rail,standard,Europe,MENA,high,1
5547.3,3.0,2.366,4.663,0.2656,15412.95,4.382,air,standard,Asia,Europe,low,1
1249.7,1.2,5.335,1.759,0.4037,5803.31,4.558,sea,premium,Europe,Europe,high,1
3046.7,2.16,2.325,1.241,0.1871,6754.62,4.732,air,low_cost,Africa,Europe,low,1
5606.6,2.86,5.072,2.965,0.1157,2322.21,2.685,sea,standard,MENA,MENA,normal,1
3418.0,1.52,1.794,1.824,0.3906,5295.27,7.167,sea,standard,MENA,MENA,normal,1
2822.2,2.54,3.875,5.231,0.793,1182.1,1.316,sea,premium,Europe,Europe,normal,1
2009.7,1.97,3.477,2.834,0.3635,50660.49,2.474,sea,low_cost,Europe,Europe,normal,1
2282.1,1.1,0.596,5.962,0.3437,43564.47,3.246,air,standard,Europe,Asia,normal,1
4343.8,3.49,2.883,0.339,0.2121,1936.85,6.464,road,standard,Asia,MENA,normal,1
4739.5,2.88,2.573,0.34,0.2048,11699.01,4.373,road,premium,MENA,Africa,low,0
4676.4,5.19,3.113,3.788,0.1507,7529.26,2.432,road,standard,Africa,Africa,high,1
1427.4,1.33,3.07,2.489,0.3179,10105.51,3.052,air,standard,Asia,Europe,low,1
126.4,1.9,1.02,5.589,0.4308,2110.74,2.474,sea,standard,Africa,Africa,normal,1
1821.9,1.0,1.493,4.948,0.2026,582.97,2.487,sea,low_cost,Africa,Asia,low,1
5068.5,4.27,4.499,3.569,0.3551,25393.0,0.447,air,premium,Europe,Africa,normal,1
8258.4,6.72,1.093,5.472,0.343,23365.04,0.232,air,premium,Europe,MENA,normal,1
1051.7,1.04,6.843,6.632,0.3821,3425.19,5.25,sea,standard,Africa,Europe,critical,1
4177.0,2.64,3.3,7.468,0.071,364.23,5.99,road,standard,MENA,Africa,normal,1
1516.6,1.33,4.428,2.81,0.0946,922.5,1.074,air,standard,Africa,Asia,low,0
6788.4,5.92,3.236,4.25,0.1129,10909.45,0.951,road,standard,Asia,Europe,high,1
5010.9,2.39,4.261,4.194,0.1183,4514.17,2.015,sea,standard,Asia,Europe,low,1
3350.5,3.57,2.738,0.522,0.2376,1822.21,1.739,road,standard,MENA,Europe,normal,0
3540.3,3.24,2.389,2.643,0.5559,3530.06,4.853,sea,standard,MENA,MENA,normal,1
6295.2,4.38,1.304,0.572,0.1283,2296.41,6.164,sea,low_cost,Asia,MENA,high,1
429.5,1.0,5.251,2.922,0.2508,45351.93,3.545,sea,standard,Europe,MENA,critical,1
2439.0,2.2,1.336,2.448,0.3704,322.26,2.345,rail,standard,MENA,Africa,critical,1
919.2,3.1,1.523,7.57,0.2392,13369.43,2.112,sea,standard,Asia,Africa,low,1
3494.3,3.25,4.924,3.655,0.1245,3295.71,6.245,sea,standard,Europe,Asia,low,1
2976.3,1.35,5.151,3.907,0.3536,9136.73,2.345,sea,standard,MENA,Asia,high,1
3345.2,2.21,1.103,3.925,0.1648,4442.44,3.601,road,low_cost,Africa,Africa,normal,1
787.7,1.0,1.235,4.211,0.0596,12172.56,4.664,air,premium,MENA,MENA,normal,0
5584.7,1.96,3.239,2.643,0.4215,13518.78,6.746,sea,standard,Africa,Asia,critical,1
4506.7,2.11,0.835,4.196,0.2377,740.38,2.034,sea,premium,Africa,Asia,low,1
1775.0,1.83,4.604,2.658,0.2836,6488.08,1.028,rail,low_cost,Asia,MENA,normal,1
4762.5,5.2,0.593,2.024,0.3902,1628.55,1.273,sea,premium,Europe,Africa,high,0
219.1,1.84,4.843,6.505,0.4183,385.69,2.033,sea,low_cost,Europe,Europe,normal,1
946.8,1.0,3.561,5.871,0.4612,19759.73,4.623,rail,standard,Africa,Europe,critical,1
2514.2,1.22,2.427,6.111,0.5009,61160.18,0.54,sea,premium,Europe,MENA,normal,0
2041.0,1.0,3.477,3.91,0.496,3818.05,0.855,air,standard,Asia,Africa,normal,1
6562.5,1.78,1.546,3.041,0.1687,1028.36,3.061,air,standard,Asia,MENA,high,0
4287.7,3.16,1.061,5.135,0.6678,20179.17,4.209,air,standard,Africa,Europe,high,1
7541.9,6.49,3.82,4.046,0.0898,1205.56,4.67,air,standard,Africa,Africa,critical,1
658.0,1.0,1.922,3.68,0.2367,445.91,1.297,sea,standard,MENA,Europe,normal,1
2025.4,1.0,2.777,7.621,0.4201,913.91,3.235,road,standard,Asia,Europe,normal,1
896.2,1.0,1.236,1.198,0.0473,96962.53,1.691,road,standard,Asia,Africa,normal,0
3362.4,2.35,2.982,1.503,0.4744,27421.5,0.89,air,low_cost,Africa,MENA,normal,1
660.1,1.86,3.974,0.842,0.2161,16483.26,2.961,sea,standard,Asia,Europe,critical,1
3028.6,2.3,2.793,3.256,0.1105,2685.95,0.681,air,premium,Europe,MENA,critical,0
1352.8,2.16,0.94,6.814,0.0294,712.7,3.913,rail,standard,Africa,Asia,normal,1
4807.5,3.61,1.583,4.302,0.454,2218.16,3.145,air,premium,Asia,Africa,critical,1
2535.3,2.47,2.873,6.446,0.1214,6392.57,2.726,sea,standard,Europe,Europe,normal,1
532.7,1.0,2.74,3.063,0.3066,46851.06,0.863,sea,standard,Europe,MENA,high,1
5360.7,3.25,2.919,2.107,0.2025,3926.58,5.883,sea,standard,Europe,Asia,normal,1
5422.5,2.61,2.045,3.874,0.2112,5637.06,0.873,sea,premium,Asia,Asia,high,0
4618.3,4.3,2.367,2.546,0.069,1033.17,2.513,road,standard,Africa,Asia,high,0
1747.2,1.32,2.318,2.949,0.2699,882.8,4.885,air,standard,MENA,MENA,normal,1
3956.5,1.0,4.453,1.621,0.2863,457.91,2.527,rail,low_cost,Europe,Africa,high,0
5764.9,4.92,1.507,4.194,0.1366,117.92,1.09,sea,standard,Africa,Europe,normal,1
2336.6,3.23,6.087,2.804,0.1942,7582.39,1.137,road,standard,Asia,Africa,high,1
2423.7,1.14,2.297,1.312,0.2058,179921.65,3.709,road,standard,Asia,Africa,low,0
2805.5,2.95,0.666,2.026,0.1931,32756.22,3.65,rail,standard,Europe,Asia,low,0
4667.1,3.36,0.393,1.578,0.2626,10316.7,3.013,air,premium,Africa,MENA,high,0
3124.3,1.0,6.133,1.012,0.2712,17430.55,4.095,air,premium,Europe,MENA,high,0
4157.6,5.62,7.736,6.097,0.1776,5840.48,2.667,air,low_cost,Asia,MENA,critical,1
2243.4,1.75,0.583,3.586,0.2192,11117.97,2.029,air,standard,Asia,Europe,normal,0
2199.2,2.21,0.741,2.366,0.0459,15975.8,2.458,sea,standard,Asia,Europe,low,0
4267.8,2.6,3.494,2.416,0.2747,5261.23,2.595,rail,premium,Asia,Asia,normal,1
1549.9,1.18,1.88,6.803,0.3212,330.69,2.398,rail,premium,MENA,Asia,high,1
1067.7,1.41,4.354,2.614,0.1976,19991.16,1.321,sea,standard,Asia,MENA,critical,1
1488.4,1.0,7.098,0.591,0.3958,1684.96,5.656,sea,standard,MENA,MENA,high,1
2121.2,3.95,5.742,2.496,0.1035,1625.37,1.146,road,standard,MENA,Europe,normal,1
2664.2,3.28,4.563,5.235,0.1311,3295.0,1.149,rail,premium,Asia,Africa,high,1
1755.0,2.29,1.171,2.495,0.4824,5230.73,0.596,air,premium,Asia,Africa,normal,0
1922.0,1.61,0.695,3.824,0.3262,17407.81,4.024,sea,standard,Europe,Europe,critical,1
3475.0,1.9,2.202,3.09,0.1909,31465.95,1.711,road,standard,Africa,MENA,normal,0
1339.6,2.63,5.13,3.241,0.1351,8433.66,4.889,sea,premium,Europe,Asia,normal,1
4561.8,4.27,2.07,4.324,0.1796,16244.53,4.237,sea,premium,MENA,Europe,normal,1
1192.0,1.0,2.24,6.672,0.2365,5216.94,3.218,rail,standard,MENA,Europe,high,1
2611.2,1.0,1.544,3.39,0.1163,1205.86,2.354,rail,premium,MENA,Africa,normal,0
2481.6,1.0,3.645,7.558,0.234,38961.64,2.604,rail,standard,MENA,Europe,low,1
6530.9,4.89,3.38,5.551,0.3251,917.25,2.742,road,premium,MENA,Asia,high,1
2270.6,1.72,4.725,1.842,0.3268,857.41,2.386,air,standard,MENA,Africa,critical,1
5021.9,5.27,0.858,6.152,0.3138,4416.31,1.873,sea,standard,Africa,Asia,normal,1
4275.0,4.54,4.92,3.333,0.1631,3962.04,3.771,sea,low_cost,Africa,MENA,low,1
1664.8,1.66,1.877,4.217,0.4955,5885.21,1.853,sea,low_cost,MENA,Europe,normal,1
6149.4,4.5,4.049,5.82,0.1792,54976.13,2.83,sea,standard,MENA,Asia,low,1
1735.1,1.0,1.151,5.371,0.1513,3430.36,4.611,sea,premium,Asia,MENA,normal,1
2055.8,3.14,4.19,3.451,0.1344,1220.03,5.933,sea,standard,Europe,Africa,low,1
3678.9,2.88,0.783,6.044,0.0353,8941.97,2.366,road,standard,MENA,Asia,normal,0
1900.0,2.49,2.349,4.507,0.3781,57241.89,2.617,sea,premium,Europe,Europe,normal,1
678.6,2.36,3.214,7.562,0.0847,18360.41,2.582,sea,standard,Asia,MENA,low,1
2083.4,1.21,2.087,2.179,0.1573,5894.05,4.685,air,standard,Europe,Asia,normal,0
2055.5,1.0,0.524,3.852,0.3232,4199.54,1.498,air,premium,Africa,Asia,normal,0
1125.5,4.21,5.043,1.89,0.1324,17944.44,1.55,road,standard,MENA,Asia,normal,1
2587.5,2.94,1.437,3.797,0.045,806.31,5.268,sea,standard,Asia,Europe,low,1
2632.0,1.92,3.161,5.728,0.0541,2619.28,3.321,air,standard,Asia,Europe,normal,1
3491.6,4.32,3.422,5.024,0.1664,1275.08,3.737,road,low_cost,MENA,Europe,high,1
946.2,1.0,3.505,1.783,0.1581,52770.23,1.994,sea,premium,MENA,Asia,high,0
1001.1,1.56,3.222,4.525,0.4192,103464.43,2.122,air,premium,MENA,Europe,normal,1
4666.4,2.93,2.211,2.381,0.4799,36597.83,1.886,sea,standard,Africa,Africa,high,1
1166.3,1.26,1.443,2.06,0.3498,3534.31,1.267,air,standard,Asia,MENA,high,0
3178.2,2.29,5.169,0.924,0.5229,515.97,1.675,road,standard,Europe,MENA,normal,1
2203.9,1.07,1.448,5.525,0.131,6222.33,2.015,air,premium,MENA,Europe,normal,0
1410.3,1.73,2.169,1.607,0.2134,2009.64,5.535,air,low_cost,MENA,MENA,low,1
6474.3,4.05,2.02,5.866,0.1888,4805.24,1.448,air,standard,Africa,Africa,normal,1
2662.2,2.97,2.062,3.203,0.2229,5912.59,3.461,sea,standard,Africa,Europe,normal,1
1596.1,1.2,1.989,0.303,0.1907,35381.86,4.227,air,standard,MENA,Asia,normal,0
548.4,1.0,2.283,2.358,0.0568,5858.5,3.18,road,low_cost,MENA,Europe,critical,0
4068.2,3.96,0.658,4.814,0.2241,8219.63,1.99,air,standard,Europe,Europe,normal,0
1156.9,2.04,3.903,4.578,0.6025,34657.38,2.578,sea,low_cost,Asia,Asia,normal,1
6102.4,7.27,1.942,0.542,0.3765,7849.35,1.29,sea,premium,Europe,Asia,critical,0
2443.4,2.15,2.475,6.898,0.0542,2309.19,0.912,sea,standard,Africa,Asia,normal,1
12213.4,8.86,0.927,6.273,0.1342,1009.81,2.016,air,low_cost,Asia,Europe,normal,1
2053.4,2.44,1.221,2.502,0.3639,9099.65,0.439,road,standard,Europe,Europe,critical,0
1116.0,2.47,2.297,6.573,0.2505,14917.43,3.04,road,standard,Africa,MENA,normal,1
2701.7,3.45,0.361,5.317,0.2088,8905.47,3.263,air,low_cost,Africa,Europe,low,1
1543.0,1.91,4.635,1.877,0.1106,9628.46,0.31,air,premium,MENA,Africa,normal,0
289.4,1.0,4.707,2.243,0.4833,65785.57,5.078,rail,standard,Europe,MENA,normal,1
4802.2,4.71,3.094,5.953,0.2344,6709.15,3.278,sea,low_cost,MENA,Asia,high,1
3237.0,2.57,4.238,4.128,0.3171,4145.35,2.794,air,low_cost,MENA,Europe,normal,1
1309.3,1.0,1.352,4.095,0.3897,30951.19,4.297,air,low_cost,MENA,Asia,high,1
936.2,1.0,1.331,1.694,0.2762,5163.96,3.986,road,low_cost,Africa,Europe,low,1
1044.8,1.0,0.812,1.658,0.3802,3827.97,2.569,road,premium,Africa,MENA,critical,0
2596.9,2.38,0.743,3.572,0.656,15555.72,2.6,sea,low_cost,Asia,MENA,low,1
9001.6,9.47,2.377,0.835,0.3012,1540.92,3.668,rail,standard,Africa,Europe,critical,1
2175.2,1.81,1.7,3.529,0.15,499.34,0.279,sea,standard,Europe,Europe,low,0
517.5,1.0,1.94,2.793,0.1309,16981.98,1.854,sea,standard,Europe,Africa,high,0
1146.0,1.0,2.473,3.691,0.5036,70153.51,3.145,sea,low_cost,Africa,MENA,high,1
2840.8,3.14,0.786,2.046,0.3091,82874.64,3.116,sea,standard,Asia,Asia,normal,1
1339.8,1.73,3.593,1.632,0.0509,2007.8,2.848,air,low_cost,Europe,Asia,low,1
784.2,1.0,1.769,3.566,0.215,4094.38,3.961,air,premium,Africa,Asia,normal,0
2232.4,1.0,1.322,0.303,0.4848,365.2,4.605,sea,premium,Europe,Asia,normal,1
1142.2,1.0,1.755,3.156,0.1681,3787.06,2.754,road,standard,Africa,Africa,normal,0
2966.0,1.47,3.418,0.253,0.0838,349094.42,2.738,air,premium,Africa,Asia,normal,0
3026.0,2.24,5.173,2.852,0.2351,2307.96,4.485,sea,standard,MENA,MENA,critical,1
3734.1,3.16,2.812,4.678,0.1221,79970.2,4.634,sea,standard,Asia,MENA,critical,0
4204.3,2.7,3.027,1.708,0.2729,716.39,0.715,sea,standard,Asia,Africa,normal,1
1277.4,3.1,0.552,1.295,0.1695,6831.48,0.912,road,premium,Africa,MENA,low,0
4742.9,5.05,5.45,2.042,0.3126,6165.83,1.298,road,premium,Asia,Asia,low,1
1880.7,1.48,3.613,2.689,0.2382,20927.35,1.048,road,standard,MENA,Africa,high,1
380.7,1.0,3.367,4.409,0.2729,2774.17,1.805,air,standard,Europe,Europe,critical,1
4368.9,3.38,1.576,1.414,0.4857,351.15,4.186,sea,premium,MENA,Europe,normal,1
6409.5,4.61,1.196,4.529,0.482,43311.13,2.337,sea,premium,Europe,Europe,low,1
2130.6,1.85,2.249,1.978,0.4048,1332.44,1.428,air,premium,Asia,Europe,normal,0
4923.3,3.3,1.226,2.277,0.1063,1203.37,3.832,air,standard,MENA,Asia,normal,0
2258.5,1.0,2.038,6.718,0.1233,2125.97,1.604,air,premium,Asia,Asia,critical,1
1562.6,1.58,3.261,3.169,0.3883,924.12,0.35,sea,standard,Europe,MENA,normal,1
2286.9,1.6,0.358,1.37,0.0773,1252.59,1.186,sea,standard,MENA,Europe,low,0
2479.2,1.84,2.299,2.139,0.1636,4348.01,2.702,air,standard,MENA,Asia,normal,0
2849.7,2.51,0.961,2.79,0.2198,18612.99,6.156,road,standard,Europe,Europe,low,1
1959.0,1.72,2.574,0.415,0.3841,3460.36,6.374,rail,standard,Africa,Asia,normal,1
4238.1,3.41,0.998,6.645,0.3124,843.58,2.964,air,low_cost,Asia,Africa,normal,1
3594.7,2.42,6.203,2.586,0.321,603.88,4.247,rail,standard,Africa,MENA,low,1
1043.1,1.63,0.106,3.085,0.3422,21598.91,3.464,air,standard,Africa,MENA,normal,0
1662.8,1.0,3.776,0.523,0.1603,1295.78,4.92,rail,low_cost,Europe,Asia,critical,1
4077.7,1.91,3.148,3.642,0.3893,10109.17,0.445,rail,standard,Africa,Europe,high,1
2218.9,1.0,2.279,6.42,0.2145,2921.13,3.509,air,standard,Europe,Asia,normal,1
1346.3,1.0,2.371,5.484,0.181,9558.06,1.58,road,low_cost,Africa,MENA,normal,1
2160.5,1.0,4.227,5.901,0.2622,13009.47,1.058,rail,premium,Asia,MENA,critical,1
642.5,1.0,3.487,2.097,0.3011,8237.8,2.349,rail,low_cost,Africa,Europe,high,1
5828.9,4.99,0.508,0.977,0.1276,2337.01,1.572,rail,standard,MENA,Africa,critical,0
2544.8,3.73,1.83,3.058,0.2087,5101.94,2.076,sea,standard,Europe,MENA,low,1
1540.3,2.2,4.693,6.199,0.0683,2776.97,3.524,air,standard,Europe,Europe,normal,1
611.8,1.0,3.147,5.214,0.2352,23994.72,1.597,road,premium,Europe,Africa,low,1
7806.1,3.64,1.504,2.238,0.3237,10316.75,4.207,sea,low_cost,Africa,Africa,high,1
555.0,1.1,3.124,2.363,0.4888,507.55,7.255,sea,premium,Asia,Asia,normal,1
3332.0,1.0,2.567,1.055,0.1438,16900.53,6.466,sea,standard,Europe,Europe,low,1
1967.8,1.71,0.545,0.517,0.2168,8313.63,3.106,sea,standard,Europe,Africa,critical,0
2161.0,1.0,2.7,2.101,0.0231,220.2,2.964,air,standard,Europe,Europe,critical,0
2362.5,1.0,1.28,2.689,0.1555,1759.99,4.494,road,premium,MENA,Europe,normal,0
1597.9,3.34,5.054,2.861,0.1574,23257.58,4.18,air,low_cost,Asia,Asia,normal,1
2494.2,1.0,4.804,3.169,0.1405,6911.4,1.495,road,standard,Africa,MENA,normal,1
2780.9,1.93,1.53,5.427,0.1286,30451.5,1.134,road,low_cost,Asia,Europe,low,1
3895.7,2.94,3.044,5.369,0.0938,10976.68,1.48,sea,premium,Africa,Asia,normal,1
3602.4,2.34,4.256,3.086,0.3414,7847.48,3.315,sea,premium,MENA,MENA,normal,1
1058.5,1.76,2.899,0.867,0.5346,11017.17,2.821,sea,standard,MENA,Africa,critical,1
1253.3,1.0,4.705,3.285,0.1893,2883.06,3.182,rail,premium,Asia,Europe,high,1
