route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
1138.2,1.0,6.144,6.483,0.3199,1098.17,4.654,sea,premium,Asia,Asia,high,1
1299.4,1.0,5.339,5.229,0.2201,23623.83,1.203,rail,standard,Asia,Asia,high,1
720.4,1.0,2.748,5.638,0.0078,51454.18,0.683,rail,standard,MENA,Africa,normal,0
2052.4,2.38,4.234,5.683,0.0372,46229.79,3.406,road,low_cost,Europe,Africa,normal,1
535.2,1.35,1.674,4.145,0.167,39538.1,1.72,air,low_cost,Europe,MENA,normal,0
660.3,1.0,6.915,3.695,0.3,5869.02,0.141,road,standard,Africa,MENA,critical,1
1142.3,3.26,6.819,4.729,0.2346,7569.69,5.912,air,low_cost,MENA,Asia,normal,1
2132.6,1.0,0.964,10.0,0.1747,6690.83,1.13,air,low_cost,Africa,Europe,normal,1
3126.1,3.11,2.305,6.278,0.3947,3741.41,3.135,road,standard,MENA,Africa,normal,1
5424.9,2.21,5.071,6.243,0.4892,8841.6,7.633,sea,low_cost,Africa,Africa,normal,1
641.1,1.0,2.087,5.835,0.2333,2301.0,1.046,road,premium,Europe,Europe,normal,1
1827.0,4.07,5.208,6.456,0.2687,4666.55,3.153,air,premium,Africa,MENA,low,1
4047.5,4.23,4.363,4.527,0.2088,2722.59,0.793,sea,premium,MENA,Africa,normal,1
2033.2,1.0,4.52,4.914,0.1074,11036.22,0.697,sea,premium,Europe,Europe,low,1
1485.1,2.26,6.414,3.651,0.291,6231.94,5.4,air,standard,MENA,Africa,normal,1
1753.6,1.0,0.737,7.924,0.2067,8729.47,0.383,air,low_cost,Africa,Africa,high,0
2107.0,1.0,0.661,5.015,0.0824,2095.67,2.788,road,standard,MENA,Asia,high,0
1519.2,2.21,2.135,4.781,0.1874,63654.61,6.225,air,standard,Europe,Europe,normal,1
1889.5,1.12,1.777,9.438,0.0881,89.93,3.02,sea,standard,MENA,MENA,high,1
1565.1,1.0,2.576,8.024,0.1913,2555.6,2.096,sea,low_cost,Asia,Europe,normal,1
1408.8,1.57,1.868,3.251,0.0504,305.78,5.38,road,standard,Asia,Asia,low,0
3130.4,1.25,6.339,4.325,0.1882,1404.77,0.958,air,low_cost,Africa,Europe,normal,1
929.1,1.27,4.073,6.204,0.3078,1466.77,2.094,road,standard,Africa,MENA,low,1
3311.7,4.38,2.236,6.316,0.1734,3570.0,2.381,road,standard,Asia,Europe,normal,1
4194.1,1.13,2.857,4.235,0.1587,1702.49,1.952,sea,premium,Europe,Africa,high,1
1400.4,1.0,4.999,7.202,0.1509,5834.51,2.853,air,standard,Europe,MENA,normal,1
1110.2,1.11,3.418,5.104,0.5447,1640.67,2.263,air,standard,MENA,Africa,normal,1
3154.6,3.44,5.081,3.29,0.1452,101315.7,2.995,air,premium,Asia,MENA,critical,0
2764.2,1.0,0.832,7.105,0.5045,200.87,1.501,sea,standard,MENA,MENA,normal,1
4048.8,2.02,3.769,6.486,0.1656,6229.73,3.705,air,standard,Africa,Europe,normal,1
4487.9,2.93,2.211,5.725,0.1129,3039.14,3.221,sea,standard,Africa,Asia,normal,1
345.4,1.0,1.752,6.354,0.3889,7064.47,1.158,road,low_cost,Africa,Africa,low,1
1767.4,3.43,6.352,6.893,0.1211,36110.66,2.461,road,standard,Europe,Africa,low,1
4571.3,3.93,0.456,3.853,0.2954,9945.56,4.651,sea,standard,MENA,Asia,normal,1
5301.9,2.52,3.389,3.595,0.0696,1530.99,5.3,sea,low_cost,Asia,Africa,low,1
2283.2,1.63,1.071,8.076,0.3151,4603.43,3.918,road,standard,Africa,Asia,normal,1
1629.5,2.39,2.003,9.05,0.2832,4729.19,1.604,road,premium,Africa,Asia,normal,1
419.3,1.19,6.558,10.0,0.1834,129972.11,3.224,road,standard,Asia,Europe,low,1
2049.2,1.0,1.921,7.87,0.5844,11451.95,3.305,road,low_cost,MENA,Asia,normal,1
823.3,1.0,0.638,4.529,0.1799,1066.3,1.799,sea,standard,Europe,Europe,normal,0
3810.2,4.3,2.676,9.534,0.2447,762.05,1.035,sea,standard,Asia,Africa,critical,1
1704.9,1.0,0.93,7.745,0.2475,476.07,1.224,air,premium,Africa,Europe,normal,1
236.3,1.0,2.218,6.461,0.2135,15037.72,4.809,sea,standard,MENA,Asia,normal,0
1646.6,1.74,1.097,6.394,0.2657,3939.93,2.71,air,premium,Asia,Asia,normal,1
1815.7,1.85,1.417,5.026,0.2036,737.94,2.884,sea,standard,Africa,Asia,normal,1
530.8,1.0,1.625,4.334,0.5547,54667.28,2.895,sea,standard,Europe,Europe,low,1
2684.3,1.52,3.88,4.983,0.1113,2256.01,3.387,road,standard,Europe,Europe,normal,1
1157.2,1.0,1.873,9.32,0.4096,4940.65,5.181,road,standard,Asia,Europe,normal,1
3004.0,3.4,4.002,7.512,0.0926,1774.39,3.466,rail,premium,Asia,Africa,high,1
2469.9,2.65,3.416,6.0,0.2137,4776.27,2.756,air,standard,Asia,Europe,normal,1
2251.0,3.07,1.733,7.839,0.4853,9020.27,2.647,sea,standard,Africa,MENA,low,1
2847.4,4.15,2.019,10.0,0.3445,2582.3,2.298,air,premium,Asia,Europe,critical,1
6566.9,2.88,3.327,7.091,0.3612,9579.03,3.767,sea,standard,MENA,Africa,normal,1
1940.2,1.0,1.47,5.053,0.1425,1535.37,3.012,air,low_cost,MENA,MENA,low,0
4694.1,5.27,2.439,4.584,0.4682,15072.99,2.312,air,low_cost,Africa,Europe,high,1
2414.6,2.08,1.316,8.056,0.3116,10975.82,2.841,air,low_cost,MENA,Europe,high,1
9842.6,5.71,1.968,5.274,0.3976,30014.59,1.206,road,standard,Africa,MENA,normal,1
4398.5,2.57,1.327,4.196,0.1183,5401.95,2.282,sea,standard,Europe,Africa,high,1
1139.5,1.0,1.553,4.262,0.6199,39642.67,1.034,air,low_cost,Asia,Africa,high,1
2759.4,1.0,1.418,5.846,0.1313,4253.34,5.421,air,standard,Africa,Asia,low,1
1239.8,3.61,1.438,5.248,0.1095,428.61,0.333,air,standard,Europe,Africa,normal,0
2023.4,1.0,2.509,3.859,0.2486,2067.12,5.321,road,standard,Africa,Asia,critical,1
9848.4,7.15,1.584,5.557,0.2204,11003.35,1.851,road,standard,MENA,MENA,low,1
1380.4,2.29,3.566,3.931,0.1333,2092.8,2.401,rail,standard,Europe,Europe,normal,1
2409.3,2.67,4.89,5.8,0.0298,15605.22,2.495,air,premium,Europe,Europe,normal,1
838.2,2.34,4.471,5.251,0.3068,23171.89,3.574,sea,standard,Europe,Africa,critical,1
2894.5,1.78,1.998,5.578,0.279,27532.41,2.439,sea,standard,Africa,Asia,normal,1
1456.0,1.31,3.792,5.45,0.5671,3220.55,2.641,road,standard,MENA,Asia,high,1
2820.3,2.51,3.282,5.603,0.3018,922.77,2.531,road,low_cost,Asia,Europe,normal,1
4403.7,3.64,1.197,8.194,0.216,2361.77,0.454,air,standard,MENA,MENA,low,1
4954.8,3.39,1.13,7.862,0.0808,2146.24,0.67,sea,low_cost,Africa,Africa,normal,1
8274.5,7.74,3.468,4.873,0.2554,2885.32,2.627,road,premium,Africa,MENA,high,1
2987.9,1.0,0.428,7.499,0.5325,311.96,1.921,rail,standard,Asia,Asia,low,1
2337.3,1.0,0.818,5.114,0.1234,682.22,1.223,sea,premium,Africa,Asia,low,0
1301.4,1.7,3.467,3.586,0.3475,21257.12,3.253,air,standard,Africa,Europe,normal,1
1667.1,3.43,4.004,6.923,0.2152,1371.36,3.434,air,low_cost,Europe,MENA,normal,1
179.4,1.0,5.207,7.5,0.2852,27688.67,2.012,sea,low_cost,Europe,Asia,normal,1
461.5,2.36,0.342,5.082,0.27,3019.78,0.963,rail,low_cost,MENA,Europe,high,1
2692.3,1.99,2.955,4.267,0.2112,702.93,1.589,sea,standard,MENA,Asia,critical,1
3225.8,3.07,2.539,8.074,0.3097,41870.59,6.689,sea,low_cost,Asia,MENA,normal,1
3810.7,1.0,1.507,3.592,0.2256,6307.55,2.106,road,standard,Asia,MENA,normal,0
2215.3,3.72,2.841,9.474,0.2161,5941.62,0.614,rail,low_cost,MENA,Africa,critical,1
5352.7,3.25,1.891,9.018,0.1872,1459.14,3.424,rail,standard,Asia,Africa,normal,1
1448.6,1.37,1.122,4.535,0.2587,3842.55,0.344,rail,low_cost,Africa,Africa,normal,0
1240.9,1.35,2.123,4.638,0.1787,965.05,3.976,air,standard,MENA,Africa,normal,1
2438.8,1.77,4.062,5.272,0.6223,5533.66,6.673,air,standard,Africa,Africa,high,1
1281.5,3.31,1.698,5.02,0.3783,20336.74,1.783,road,standard,Asia,Europe,high,1
3665.2,1.0,3.877,7.222,0.3019,8980.15,2.728,rail,low_cost,Europe,MENA,normal,1
8610.8,6.19,4.427,7.814,0.2267,18096.76,1.871,sea,low_cost,Africa,Asia,high,1
6421.4,5.22,2.317,5.543,0.0156,6131.18,2.098,rail,standard,Africa,Asia,low,0
3326.3,4.33,1.045,7.661,0.1761,2270.82,3.061,road,low_cost,Europe,Asia,low,1
2791.9,4.63,2.55,7.226,0.3041,963.42,2.143,rail,premium,MENA,Europe,high,1
1311.6,2.81,1.738,5.767,0.3576,3746.43,5.209,sea,standard,MENA,MENA,normal,1
1660.1,4.14,6.631,7.219,0.1064,1237.88,5.801,air,low_cost,Africa,MENA,low,1
1137.9,2.59,4.68,4.475,0.1297,4033.85,2.819,sea,standard,MENA,MENA,low,1
2111.2,1.36,1.765,3.143,0.1909,110899.73,3.638,road,standard,Europe,Asia,low,1
2602.2,2.16,6.97,5.099,0.4334,14462.25,0.828,rail,low_cost,Europe,MENA,critical,1
2099.2,1.43,0.907,7.562,0.3052,649.54,1.828,air,premium,Europe,Europe,critical,0
2366.1,2.71,4.121,3.598,0.0569,1095.46,1.306,sea,standard,Africa,Asia,normal,1
4893.8,4.16,3.334,4.422,0.5763,174839.48,0.368,sea,low_cost,MENA,Asia,normal,1
905.4,1.0,2.085,4.019,0.1269,25107.07,1.896,sea,standard,Asia,MENA,high,0
6120.1,3.9,0.979,8.648,0.2815,36338.48,4.324,sea,premium,Asia,MENA,low,1
1125.7,2.57,2.014,6.734,0.08,35131.92,3.879,sea,standard,Asia,MENA,low,1
925.7,1.0,1.654,6.059,0.2942,2710.57,4.096,road,low_cost,Asia,Europe,normal,1
681.8,1.0,1.36,4.193,0.3838,11023.25,4.068,sea,premium,Africa,Africa,normal,1
1341.5,1.0,0.877,8.127,0.2523,5311.58,1.626,air,standard,MENA,MENA,normal,1
7243.5,4.45,5.644,3.688,0.1417,693.25,5.179,road,premium,MENA,Africa,normal,1
5341.9,3.82,1.051,7.388,0.1067,1074.02,0.888,rail,standard,Europe,MENA,normal,1
2841.3,3.25,4.805,5.586,0.3075,7934.89,4.026,sea,low_cost,Asia,MENA,high,1
2825.0,3.17,0.124,5.161,0.4289,984.86,1.356,road,standard,Asia,Africa,normal,1
2353.7,1.0,3.794,8.69,0.4817,1905.69,3.153,air,premium,Africa,Europe,normal,0
280.5,1.0,2.399,5.326,0.1636,1405.41,7.457,air,low_cost,MENA,Europe,normal,1
159.7,1.0,0.634,6.562,0.0971,20315.31,1.556,road,standard,Asia,MENA,normal,0
3002.8,4.13,0.804,5.586,0.1679,934.8,2.844,air,standard,Africa,Africa,low,0
7123.0,3.44,7.307,4.596,0.4419,11303.22,3.087,road,standard,Asia,Europe,normal,1
4327.0,5.2,2.085,5.383,0.3786,1561.31,1.867,road,premium,Europe,Africa,normal,1
594.9,1.09,4.092,4.774,0.0836,1372.86,7.083,sea,standard,Europe,Europe,normal,1
876.6,1.0,4.155,5.945,0.1395,2005.11,2.373,road,standard,Europe,Europe,normal,1
2693.5,3.18,4.572,4.549,0.4362,3751.22,0.958,sea,standard,Europe,Europe,normal,1
2078.9,2.35,1.053,3.889,0.3494,20262.85,2.071,sea,premium,MENA,Asia,normal,1
194.2,1.39,3.144,6.369,0.3338,12416.86,4.906,sea,premium,Africa,Europe,critical,1
1553.2,3.44,2.353,10.0,0.2049,7784.58,2.394,air,standard,Africa,MENA,low,1
8595.9,6.76,4.88,6.767,0.156,1755.17,3.99,sea,premium,MENA,MENA,high,1
1379.0,1.33,1.167,3.955,0.1379,1211.52,1.975,sea,standard,Africa,MENA,critical,0
1233.6,1.0,2.504,6.349,0.2024,3139.93,6.514,road,standard,Europe,MENA,normal,1
1613.9,2.3,3.154,6.354,0.1807,1984.12,1.942,sea,low_cost,Europe,Africa,normal,1
1812.7,1.48,1.008,8.625,0.0695,6443.3,5.49,air,standard,Europe,Asia,low,1
5918.0,5.11,1.92,5.119,0.3095,551.93,2.838,rail,premium,MENA,MENA,high,1
1712.9,1.35,4.43,5.365,0.1001,12130.35,2.191,rail,low_cost,Asia,Europe,normal,1
4966.7,5.42,7.014,4.629,0.5403,3317.27,5.683,road,low_cost,Asia,Europe,critical,0
910.8,1.78,4.325,5.025,0.2228,48377.4,0.956,sea,premium,Africa,MENA,normal,1
1953.4,2.71,1.781,4.091,0.1976,17436.06,1.668,sea,low_cost,Africa,Africa,high,1
2268.2,3.07,2.726,7.663,0.2618,17546.26,1.727,sea,standard,MENA,Asia,normal,1
3668.4,2.97,2.855,4.655,0.339,760.31,2.014,road,standard,Europe,MENA,normal,1
10643.7,7.12,2.445,9.515,0.3322,6247.66,1.518,air,standard,Asia,MENA,low,1
650.8,1.0,3.837,8.2,0.6554,717.54,1.975,sea,low_cost,Asia,Europe,normal,1
1098.6,1.0,0.066,4.962,0.0621,25984.67,7.562,sea,standard,MENA,Africa,high,1
2167.2,2.54,4.312,4.24,0.2673,12113.85,1.38,air,standard,MENA,Europe,normal,1
1534.3,1.74,1.714,4.556,0.1498,3615.74,4.493,sea,standard,MENA,Asia,normal,1
2884.9,2.93,5.425,6.351,0.5478,4526.58,8.577,sea,standard,Europe,Asia,high,1
2619.8,1.38,3.302,6.195,0.2572,14536.87,4.219,air,low_cost,Europe,Europe,normal,1
758.2,1.0,3.104,3.182,0.3769,1789.82,2.926,road,low_cost,Europe,Asia,normal,1
3264.3,2.77,0.905,4.338,0.2151,1955.44,3.144,air,standard,MENA,Africa,critical,0
1658.3,1.48,0.882,7.584,0.2273,3248.6,1.622,sea,low_cost,MENA,Africa,high,1
1881.2,2.77,5.543,4.964,0.1397,30518.66,4.917,road,standard,Asia,Europe,critical,0
2651.3,2.82,5.311,4.703,0.3407,987.92,2.819,road,premium,Africa,MENA,normal,0
5431.6,3.34,1.897,5.411,0.2303,18427.73,0.497,air,standard,MENA,MENA,low,0
2612.5,3.58,2.794,4.718,0.0984,996.7,6.128,road,premium,MENA,Asia,normal,1
758.3,1.0,3.411,6.674,0.2412,90916.95,2.327,sea,premium,Europe,Africa,normal,1
1621.6,2.35,1.689,9.516,0.048,1479.23,1.825,air,standard,Europe,MENA,high,1
6232.8,4.81,0.335,4.987,0.1081,2137.22,3.291,rail,low_cost,Europe,MENA,normal,1
279.7,1.26,4.429,6.366,0.1115,3275.43,2.786,air,low_cost,Africa,MENA,normal,1
4126.0,4.43,1.471,8.243,0.0673,37955.85,1.736,sea,standard,Europe,MENA,normal,1
1321.5,1.0,4.951,5.695,0.0321,370.61,4.217,sea,standard,Europe,MENA,high,1
3537.6,3.36,1.746,7.162,0.2121,2082.36,1.168,air,standard,Asia,Africa,high,1
3609.0,2.9,1.546,4.813,0.3886,1787.33,2.313,sea,low_cost,Asia,MENA,normal,1
3722.8,3.66,2.961,7.935,0.2403,791.04,4.291,road,standard,Europe,Africa,normal,1
3208.1,4.01,4.532,6.307,0.0975,5442.21,0.519,rail,standard,Europe,MENA,low,1
812.1,1.0,2.488,5.628,0.0986,27646.53,2.19,sea,standard,Africa,Asia,low,1
2307.6,1.0,2.979,4.79,0.0682,28973.62,2.367,road,standard,Europe,Africa,normal,1
869.6,1.0,0.858,9.12,0.5488,191016.99,1.69,air,standard,MENA,Asia,critical,0
7574.5,5.41,3.299,3.928,0.4075,9765.69,4.803,sea,standard,Europe,MENA,critical,1
7451.3,6.72,0.686,5.129,0.2169,7126.68,3.161,sea,premium,MENA,Africa,low,1
1602.4,1.55,3.153,3.647,0.1135,6254.1,2.526,road,premium,Europe,Europe,normal,0
2031.7,1.0,2.101,5.779,0.3961,2083.67,5.502,rail,standard,MENA,Asia,normal,1
2640.7,1.85,0.514,4.166,0.1364,8118.18,4.487,sea,low_cost,MENA,Africa,critical,1
843.0,3.32,4.494,5.438,0.29,299.3,3.078,sea,standard,Africa,MENA,low,1
1025.1,1.0,1.468,9.638,0.2823,4626.69,2.409,sea,low_cost,Africa,MENA,normal,1
7070.9,4.55,4.37,10.0,0.136,4925.72,3.344,sea,premium,Africa,Africa,high,1
3311.0,3.42,2.835,7.292,0.3536,10530.79,1.124,sea,standard,Europe,Asia,critical,1
4304.2,2.55,0.909,9.965,0.2139,3012.52,2.118,sea,standard,MENA,Europe,low,1
1444.8,1.0,1.203,7.582,0.3445,2446.26,4.363,sea,standard,MENA,Asia,high,1
2683.3,3.41,0.984,5.552,0.6187,1603.96,3.94,road,low_cost,MENA,Africa,normal,1
2210.1,1.0,4.015,5.848,0.1683,3791.65,3.458,road,standard,MENA,Europe,high,1
331.5,1.0,0.761,3.553,0.2223,7808.1,2.695,sea,premium,MENA,Asia,normal,0
4167.9,3.9,2.655,8.357,0.2733,2983.29,1.931,sea,standard,Asia,Asia,low,1
2681.1,3.0,7.595,6.879,0.4577,2074.6,5.679,air,premium,Europe,Europe,low,1
1453.1,2.51,1.698,7.005,0.1577,8411.42,0.781,sea,standard,Africa,MENA,normal,1
5301.6,3.25,2.07,6.552,0.3963,6048.71,2.479,road,premium,MENA,MENA,high,1
4340.9,4.19,3.373,6.853,0.3035,20706.18,2.047,road,standard,Europe,Europe,high,0
2475.8,1.0,4.775,5.856,0.0758,16315.74,5.508,rail,standard,Africa,Asia,critical,1
411.8,1.21,1.748,4.099,0.1149,4916.91,2.149,road,low_cost,Asia,Asia,normal,0
1881.7,1.67,3.282,7.478,0.5914,10056.86,1.036,sea,standard,Europe,MENA,high,1
1323.8,1.0,4.458,5.492,0.1785,3869.6,1.315,road,standard,Asia,MENA,normal,1
4816.5,5.08,0.964,7.502,0.2069,30960.39,0.102,sea,standard,MENA,Africa,high,1
1684.6,1.0,2.994,7.95,0.5036,15522.12,6.108,rail,standard,MENA,Africa,normal,1
2067.0,1.0,1.316,9.339,0.0788,31237.64,5.317,sea,standard,Asia,Europe,low,1
2627.5,1.0,1.795,4.095,0.258,1066.91,3.444,sea,standard,Europe,MENA,normal,1
2938.5,1.63,1.716,6.598,0.2453,7599.93,2.265,sea,low_cost,MENA,Asia,low,1
1136.5,2.47,0.393,4.609,0.1358,25652.2,5.265,air,premium,MENA,Asia,critical,0
5357.5,2.3,1.061,6.552,0.2376,4787.26,1.012,rail,low_cost,Europe,Africa,normal,0
1343.7,1.0,1.939,7.257,0.1097,1534.34,0.802,air,standard,Asia,Europe,high,0
1827.9,2.39,1.677,4.256,0.1617,10191.02,2.721,sea,low_cost,Africa,MENA,normal,1
12963.2,9.28,4.533,6.491,0.1494,14955.73,0.608,sea,standard,MENA,Asia,normal,1
14055.5,9.49,1.413,5.214,0.1348,19221.93,5.254,road,standard,Europe,Africa,normal,1
1642.1,2.44,1.866,6.273,0.2913,1746.35,0.693,rail,premium,Europe,Asia,low,1
457.1,2.26,2.848,5.106,0.1454,518.43,3.418,road,standard,MENA,Europe,high,1
7131.0,5.11,4.166,4.457,0.4241,4365.51,4.271,road,standard,MENA,Europe,normal,1
1701.9,1.95,2.032,4.435,0.132,2638.11,2.638,rail,standard,MENA,MENA,critical,0
3801.5,1.6,5.472,6.026,0.3417,10974.0,2.198,road,standard,MENA,Asia,normal,1
1015.4,2.28,1.863,5.912,0.1988,886.25,2.503,air,standard,Europe,Europe,low,1
3282.2,4.76,2.385,5.728,0.452,6490.71,2.459,sea,premium,MENA,Europe,normal,1
2263.4,1.0,0.391,4.721,0.0299,7719.9,1.323,sea,standard,Europe,MENA,low,0
1168.8,1.0,1.643,10.0,0.1221,20724.96,1.281,air,standard,Europe,MENA,high,1
751.3,1.0,1.311,5.312,0.4884,3431.12,1.935,sea,standard,MENA,MENA,normal,0
1009.2,2.28,3.357,6.658,0.325,1659.77,0.814,rail,standard,Asia,Asia,normal,1
1930.0,1.66,4.437,3.445,0.4648,4131.92,4.742,road,low_cost,Asia,Europe,high,1
4606.9,3.47,3.19,7.472,0.313,6062.99,3.235,air,low_cost,Africa,Europe,low,1
1143.3,1.0,2.28,6.307,0.0956,15504.98,3.928,rail,standard,Europe,Africa,normal,0
6466.4,4.07,2.157,6.184,0.0871,549.96,5.022,air,standard,Africa,Africa,normal,1
1854.3,2.03,3.061,3.658,0.195,2262.47,1.701,road,premium,Europe,MENA,normal,0
218.1,2.61,1.878,4.304,0.2283,100522.97,1.608,road,standard,Europe,Africa,high,1
2458.4,1.1,2.087,8.375,0.1757,5000.73,2.041,air,premium,Africa,Asia,critical,1
7852.4,4.89,1.933,4.705,0.2619,66915.83,3.277,rail,standard,Europe,Asia,low,1
2004.1,1.87,2.872,3.938,0.5315,8839.38,3.788,rail,premium,MENA,Asia,normal,1
2497.4,3.42,0.778,5.694,0.0991,2835.69,2.589,air,standard,Europe,Asia,critical,0
11047.6,7.38,2.953,8.573,0.2434,30617.11,2.957,sea,low_cost,Africa,Asia,low,1
359.8,1.33,3.473,5.266,0.0379,18272.13,3.011,sea,standard,MENA,Asia,low,1
6025.6,6.33,5.875,6.447,0.0894,1551.38,2.096,rail,standard,Africa,Africa,low,1
542.3,1.0,2.144,7.661,0.2503,1349.82,3.03,air,low_cost,Europe,Europe,normal,1
2393.1,3.68,3.106,8.332,0.5516,96008.95,2.0,road,standard,MENA,Africa,high,1
1385.6,1.78,1.699,6.502,0.4754,2629.14,4.667,air,standard,MENA,MENA,high,1
3437.4,3.04,4.686,6.604,0.1595,14854.5,3.676,sea,low_cost,Africa,Asia,normal,1
6503.1,4.63,1.486,4.531,0.043,2979.2,1.43,sea,premium,Europe,Europe,high,0
3871.0,3.87,3.219,3.464,0.1255,15511.39,3.181,sea,standard,MENA,Africa,normal,1
2509.3,2.68,1.777,7.691,0.1196,10449.13,1.931,air,low_cost,Asia,Europe,normal,1
1858.5,1.0,1.198,7.094,0.4755,30437.38,2.769,sea,standard,Africa,Europe,normal,1
3378.4,3.84,4.367,4.869,0.3091,61675.32,5.25,sea,standard,Europe,Asia,high,1
5692.8,4.27,2.076,5.495,0.0737,803.14,2.337,air,premium,MENA,Europe,low,0
3261.2,2.37,2.803,6.882,0.3134,598.48,2.684,air,standard,Africa,MENA,low,1
4632.4,3.48,2.245,3.601,0.0906,9464.73,5.129,air,premium,MENA,Africa,low,0
4728.3,4.84,0.979,5.786,0.3065,4045.29,0.614,sea,standard,MENA,Africa,high,1
4834.4,4.97,0.99,3.961,0.0409,256.81,1.25,sea,standard,Asia,Europe,normal,0
10992.8,7.48,4.135,4.017,0.1252,3358.18,6.858,rail,standard,Africa,Asia,critical,1
2498.2,1.91,3.159,5.147,0.3587,8384.08,4.67,sea,low_cost,Europe,Africa,critical,1
2681.0,2.08,1.535,8.207,0.2918,185.61,1.773,sea,standard,Europe,Europe,low,0
7465.9,7.39,4.209,9.226,0.3585,1977.43,2.542,rail,standard,Europe,MENA,low,1
2111.7,2.85,4.553,5.657,0.3829,3780.27,1.779,sea,premium,Europe,Europe,normal,0
3017.9,2.43,2.82,4.015,0.5577,30050.93,2.54,road,standard,Asia,Europe,normal,1
877.5,1.0,4.736,6.231,0.0865,645.86,4.882,air,premium,MENA,Africa,critical,1
206.3,1.75,5.54,6.668,0.3233,203.49,3.093,sea,low_cost,Europe,Africa,normal,1
3735.1,4.22,3.391,6.992,0.214,13550.17,0.967,road,standard,Asia,Asia,normal,1
77.6,2.41,1.916,5.634,0.2295,4775.66,4.241,sea,standard,MENA,MENA,normal,1
9236.5,5.52,1.99,4.401,0.7248,29612.41,4.553,air,premium,MENA,MENA,normal,1
792.4,3.26,5.76,6.499,0.2661,5457.56,2.002,sea,standard,Asia,Africa,normal,1
2457.3,2.83,1.813,6.229,0.0858,178.78,1.983,road,standard,Africa,Africa,normal,1
2090.2,1.58,5.159,4.991,0.2128,4606.72,1.611,air,low_cost,MENA,MENA,low,1
3039.2,3.18,2.945,6.75,0.0508,18786.87,4.43,road,standard,Europe,Europe,high,1
2209.1,1.24,3.041,3.668,0.3818,3583.27,5.293,rail,standard,MENA,MENA,normal,1
2784.4,3.41,2.356,3.638,0.2489,6367.49,1.572,road,low_cost,Africa,Africa,normal,1
3035.6,2.8,2.729,4.062,0.1433,2412.43,2.907,air,premium,Europe,Asia,high,0
1892.9,2.52,2.58,4.575,0.074,27134.81,1.182,road,standard,MENA,Asia,normal,0
582.5,1.25,5.312,3.451,0.3371,1659.33,0.781,air,standard,Asia,Europe,high,1
6774.7,5.73,4.759,3.673,0.1588,53746.25,1.986,road,low_cost,Africa,MENA,normal,1
935.8,1.0,0.233,7.08,0.4234,528.9,0.277,air,standard,MENA,Asia,normal,1
2474.0,2.93,3.536,3.111,0.3073,36479.01,3.575,sea,low_cost,Asia,Asia,critical,1
3203.3,2.72,6.861,4.67,0.494,3469.77,4.178,sea,low_cost,Asia,Africa,normal,1
1197.7,1.0,3.752,4.672,0.3808,406.73,1.981,rail,standard,MENA,MENA,normal,1
2784.8,3.14,2.197,7.069,0.1863,15893.86,2.604,sea,premium,Europe,Europe,normal,1
3271.3,1.0,8.332,6.327,0.3765,251.18,3.287,air,standard,Africa,Europe,normal,1
1273.5,3.19,2.748,8.583,0.1489,7102.29,2.807,sea,low_cost,Asia,Europe,low,1
720.9,1.0,2.894,4.057,0.4185,3931.82,1.493,sea,standard,Europe,MENA,normal,1
1529.6,3.34,0.081,8.361,0.1675,25513.98,1.196,sea,standard,Asia,Africa,critical,1
2249.1,4.02,3.132,9.922,0.054,5454.54,2.053,road,standard,Africa,MENA,normal,1
2234.8,1.0,4.932,3.344,0.1409,43792.7,5.847,air,standard,Africa,Asia,low,1
2350.4,2.81,1.823,10.0,0.5486,896.99,0.611,road,standard,Europe,Asia,low,1
5868.9,4.51,2.868,4.319,0.3349,3424.07,1.151,sea,premium,Europe,MENA,high,1
3990.0,4.85,2.072,8.369,0.3275,2443.7,3.901,road,standard,Asia,Asia,normal,1
1865.4,4.28,0.608,6.071,0.1221,191.4,3.381,air,standard,Europe,MENA,high,0
4541.7,2.86,1.548,4.826,0.0343,1489.01,2.336,sea,premium,MENA,Asia,high,0
983.7,1.12,2.246,8.423,0.3533,40817.19,2.186,road,standard,Africa,Asia,high,1
987.2,1.0,4.087,5.474,0.1,2958.22,2.117,road,low_cost,Africa,Asia,high,1
1491.3,1.16,1.609,9.579,0.3322,554.17,5.853,air,standard,Africa,Asia,normal,1
4376.8,4.4,0.546,4.396,0.3577,5628.7,1.736,sea,standard,MENA,MENA,normal,1
2032.2,3.17,4.985,4.218,0.2129,1685.21,3.62,sea,low_cost,MENA,MENA,normal,1
1232.6,1.84,4.257,5.856,0.1774,5318.81,5.785,sea,standard,Asia,Africa,high,1
1137.7,1.97,4.55,9.826,0.1156,44085.46,1.93,road,low_cost,Africa,Europe,normal,1
1804.1,1.0,0.991,4.001,0.1231,4856.13,2.199,sea,low_cost,Europe,Asia,normal,1
2603.8,2.26,4.488,7.534,0.0393,5241.96,3.727,air,standard,Europe,Africa,low,1
1532.3,1.0,3.457,9.692,0.1818,44719.25,1.076,sea,standard,Europe,Asia,normal,1
4912.1,2.56,2.202,9.623,0.2839,3317.33,2.019,sea,premium,Africa,Europe,high,1
402.9,1.0,2.66,6.998,0.6943,3197.71,5.957,sea,standard,Africa,Europe,high,1
