route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
2286.3,1.0,2.182,2.627,0.434,8136.62,3.233,sea,standard,Europe,Africa,normal,1
1564.3,1.0,1.819,2.451,0.0874,30132.39,2.35,sea,standard,MENA,Africa,normal,0
4344.1,3.82,1.109,2.765,0.1939,590.32,2.348,road,standard,Europe,Europe,normal,0
911.3,2.72,0.633,4.626,0.6088,3985.42,3.45,road,standard,MENA,MENA,normal,1
5588.9,3.54,2.459,1.696,0.5006,8414.08,4.773,air,standard,Asia,MENA,normal,1
1613.4,2.3,2.095,1.105,0.5029,12357.52,4.156,sea,premium,Europe,Europe,normal,1
3381.2,1.35,3.532,3.64,0.1455,1476.25,1.408,sea,low_cost,Africa,MENA,low,1
1158.5,1.01,3.428,4.333,0.4793,2725.8,2.345,road,standard,Europe,Europe,low,1
4063.5,4.2,3.227,5.927,0.1241,1478.02,6.281,air,low_cost,Europe,MENA,normal,1
1839.2,3.34,2.543,2.004,0.1141,3727.54,1.218,sea,low_cost,Africa,MENA,high,0
1375.6,1.61,5.07,4.5,0.4144,5003.44,4.1,air,standard,MENA,Asia,low,1
661.9,4.35,3.104,3.707,0.4351,4605.95,4.345,air,standard,Asia,Africa,normal,1
3201.0,2.44,1.449,0.283,0.5109,6181.13,3.083,sea,standard,MENA,Europe,normal,1
6176.0,4.66,3.557,3.937,0.2378,2207.9,0.544,sea,standard,MENA,Asia,normal,1
1747.6,1.0,3.624,5.829,0.2534,11931.8,2.67,sea,standard,Europe,Europe,normal,1
2813.1,2.76,0.268,1.165,0.3747,4266.25,6.536,road,premium,Europe,Asia,high,1
2297.4,1.03,1.932,3.491,0.2416,1739.59,4.3,sea,standard,Europe,Asia,normal,1
1715.6,1.6,2.781,2.076,0.1748,4627.2,0.989,sea,premium,Asia,MENA,critical,0
3099.3,3.6,2.741,2.693,0.0795,982.92,1.895,air,low_cost,Africa,Europe,high,0
1003.4,2.37,2.129,3.963,0.3491,30014.08,4.847,road,premium,Asia,Asia,high,1
857.2,1.0,0.409,4.26,0.1915,32906.16,3.324,air,premium,Africa,MENA,normal,0
4546.6,5.04,1.868,4.854,0.0972,9183.19,5.711,air,standard,Asia,Africa,normal,1
4649.4,4.18,4.485,4.568,0.2254,3059.97,1.66,rail,premium,Europe,Africa,normal,1
4800.3,3.72,3.063,6.342,0.3058,10999.45,3.522,air,standard,Asia,Asia,normal,1
608.7,1.0,7.102,2.865,0.3337,78622.18,3.341,rail,premium,Africa,MENA,high,1
2047.7,1.63,6.632,2.382,0.2192,6644.48,3.618,sea,standard,MENA,Asia,low,1
2357.7,1.0,2.037,3.029,0.1301,12809.8,3.96,sea,standard,MENA,Africa,normal,1
8636.5,6.87,2.662,0.843,0.3301,29416.7,2.216,rail,premium,Europe,Europe,critical,0
3116.3,2.22,1.53,5.717,0.3506,61066.54,3.505,air,low_cost,Europe,Africa,normal,0
795.4,1.0,1.058,0.878,0.365,1600.44,4.12,rail,premium,Asia,Africa,high,0
1015.5,1.0,3.623,3.947,0.5744,10382.76,1.045,road,low_cost,Europe,Europe,normal,1
2290.6,1.0,4.819,3.474,0.3152,8079.88,1.968,sea,low_cost,Europe,Asia,low,1
2722.9,1.65,5.904,5.703,0.2974,8175.18,5.578,road,standard,Asia,Asia,high,1
644.2,1.89,5.696,3.694,0.1031,929.69,3.205,sea,standard,Asia,Asia,normal,1
1913.3,4.27,5.378,2.709,0.0791,4457.91,3.955,sea,standard,Europe,Europe,low,1
4608.4,4.01,4.607,2.338,0.1608,7722.96,4.068,air,standard,Europe,Asia,normal,1
1546.8,1.0,3.22,5.906,0.1347,28127.47,3.561,sea,standard,Europe,Africa,critical,1
2606.0,3.71,2.06,6.79,0.2247,4474.5,0.56,air,standard,Europe,Asia,normal,1
6190.5,2.6,1.791,1.892,0.2071,2216.72,3.081,road,low_cost,Africa,Asia,normal,1
1199.3,1.44,1.185,4.975,0.5624,8178.39,1.687,air,premium,Africa,MENA,normal,1
1151.5,1.0,0.763,3.956,0.2109,22253.34,2.704,road,standard,Europe,MENA,normal,0
1530.9,2.3,1.943,4.401,0.2392,4427.35,1.669,sea,standard,MENA,Africa,normal,1
550.2,1.0,1.788,1.932,0.6207,18705.27,3.303,air,standard,Africa,MENA,normal,1
836.0,1.57,3.81,0.693,0.3504,6582.26,3.289,road,standard,MENA,MENA,normal,1
2350.3,3.75,2.705,1.109,0.2272,7573.95,2.835,sea,low_cost,Asia,Europe,normal,1
50.0,1.0,1.972,2.579,0.5882,952.45,2.256,air,standard,Africa,Asia,high,1
3963.9,3.16,1.409,7.413,0.1744,15281.59,4.952,road,standard,Europe,Asia,normal,1
5965.6,5.75,1.825,1.096,0.1495,8314.16,2.617,sea,premium,MENA,MENA,normal,0
3289.8,3.22,2.698,1.571,0.1865,2807.21,3.697,sea,premium,Asia,Asia,normal,0
4329.4,2.26,2.669,5.643,0.1074,541.37,1.557,road,standard,Africa,Europe,low,1
1256.0,4.23,3.764,0.851,0.1605,10366.62,3.013,air,standard,Africa,Europe,critical,0
4093.1,4.57,0.934,0.558,0.5012,8117.64,4.925,sea,standard,Europe,Europe,normal,1
2525.9,1.88,2.4,7.04,0.2277,5461.63,2.313,air,standard,MENA,Africa,critical,1
736.6,1.0,2.014,1.951,0.5839,4315.58,4.095,road,standard,Asia,Africa,high,1
2664.7,1.0,4.363,1.611,0.2486,10806.09,1.475,road,premium,Asia,Africa,high,0
695.4,1.67,1.739,2.536,0.0329,6283.09,2.313,air,standard,Europe,Asia,critical,0
589.7,1.0,5.354,1.959,0.5654,8981.7,0.838,sea,standard,Africa,Africa,high,1
942.9,1.39,2.119,5.493,0.201,5847.44,3.568,rail,standard,Asia,Africa,normal,1
1397.1,3.77,1.7,1.205,0.1503,1376.65,1.622,sea,standard,MENA,Europe,normal,0
3628.2,3.65,0.81,3.094,0.2413,8316.0,2.772,sea,standard,Europe,Europe,normal,1
4108.1,3.6,1.19,0.698,0.3952,894.57,3.94,air,premium,Africa,Asia,high,0
1502.9,1.0,2.801,4.427,0.2194,12192.18,5.345,air,standard,Africa,Africa,normal,1
2714.3,2.5,2.357,3.135,0.2688,1891.18,4.006,road,standard,Europe,Asia,critical,0
2821.1,2.59,1.834,1.84,0.2823,11682.22,5.156,air,standard,MENA,Europe,low,1
2237.6,3.96,1.954,2.48,0.1207,1350.21,1.963,air,low_cost,Europe,Europe,critical,0
2661.3,1.71,5.183,2.433,0.189,3816.51,1.022,air,standard,MENA,Asia,high,0
2161.2,1.26,2.689,2.122,0.3034,17182.95,1.908,sea,standard,Europe,MENA,normal,1
3530.2,2.48,0.287,1.834,0.2357,18185.82,1.403,rail,standard,MENA,Africa,high,0
5008.6,4.66,0.926,1.185,0.3244,6682.19,6.702,sea,low_cost,MENA,Asia,normal,1
762.3,1.87,0.853,3.881,0.0035,16179.4,2.477,sea,standard,MENA,MENA,normal,0
1848.8,1.65,3.55,4.985,0.6149,5214.32,4.306,rail,standard,MENA,Asia,low,1
3305.4,1.0,3.172,5.447,0.3281,5692.42,4.518,rail,low_cost,MENA,Europe,normal,1
826.3,1.63,2.452,3.648,0.2727,9437.08,2.885,air,standard,Europe,Europe,normal,1
6648.5,5.58,1.238,4.25,0.1365,2497.31,1.119,road,premium,MENA,Africa,low,0
2965.7,1.0,2.89,3.812,0.2128,9006.56,1.407,air,low_cost,Asia,Europe,low,1
1128.7,1.96,2.115,8.696,0.0803,1351.61,2.357,rail,standard,MENA,Asia,normal,1
2223.1,1.0,3.05,2.156,0.1924,28890.58,2.653,sea,premium,Africa,Europe,normal,1
677.3,1.0,5.076,6.476,0.2336,12166.87,5.017,road,standard,Africa,MENA,critical,1
1867.2,4.78,1.412,2.254,0.1769,19445.39,1.318,air,premium,Europe,Africa,low,0
1469.9,1.0,3.847,2.377,0.2586,25281.29,2.028,air,premium,Asia,MENA,normal,0
5386.4,3.4,0.682,0.272,0.1467,2733.06,2.549,sea,standard,MENA,MENA,critical,0
3464.9,1.0,2.972,2.56,0.1299,2147.33,2.297,rail,premium,Europe,Europe,low,0
1578.4,1.07,1.307,1.674,0.4138,3919.54,3.989,air,premium,Africa,MENA,normal,0
1190.8,1.0,4.911,2.553,0.0061,43930.65,1.705,sea,standard,Africa,Africa,high,0
5731.2,3.93,4.876,1.029,0.1902,5388.69,2.829,road,standard,Europe,Europe,normal,1
1594.3,1.0,3.703,0.228,0.4235,1437.14,3.741,sea,low_cost,Asia,Europe,normal,1
4481.5,4.1,2.252,1.041,0.1839,15981.12,3.076,sea,standard,MENA,Africa,low,1
1092.6,1.0,6.084,3.407,0.1089,8898.37,2.672,sea,premium,MENA,Asia,normal,1
1561.5,3.01,2.229,2.736,0.3861,2050.97,3.922,air,low_cost,Africa,Europe,normal,1
3858.4,3.38,0.499,4.943,0.4905,44059.68,5.53,sea,standard,Europe,Europe,normal,1
2479.9,2.55,1.226,2.074,0.1168,2440.69,4.261,air,standard,Europe,Asia,high,1
981.5,1.97,1.738,4.341,0.1976,16520.19,2.432,sea,premium,Asia,Africa,high,1
481.5,1.58,2.157,4.473,0.3941,8217.96,1.781,rail,standard,Africa,MENA,high,1
3506.6,1.51,4.7,2.136,0.4211,16069.78,1.681,rail,low_cost,MENA,Asia,low,1
1505.9,1.0,1.896,1.574,0.4464,629.83,1.969,road,standard,Africa,Asia,low,1
1729.0,2.37,1.887,5.016,0.0915,17695.95,1.472,road,low_cost,MENA,Africa,normal,0
4648.7,2.84,4.618,5.385,0.0987,16130.42,2.198,road,low_cost,Africa,Asia,low,1
5206.8,3.76,1.071,5.288,0.3822,1150.3,2.763,air,premium,Africa,MENA,normal,1
1167.4,2.63,3.802,5.815,0.2299,82981.11,2.073,sea,standard,Asia,Asia,low,1
3569.7,2.21,4.564,1.855,0.0654,5766.46,4.187,air,standard,Africa,Asia,normal,0
989.0,1.11,2.19,2.827,0.5121,953.49,2.781,rail,standard,Europe,MENA,normal,0
3687.4,3.91,1.544,4.376,0.1739,21227.51,2.936,air,standard,Europe,Europe,critical,0
2523.3,2.29,0.888,2.102,0.0208,2524.6,2.502,rail,standard,Asia,MENA,low,0
1573.0,3.05,5.51,2.315,0.2684,6128.14,2.431,sea,premium,Africa,Asia,normal,1
2528.4,2.87,1.345,4.037,0.1598,16034.27,1.64,road,low_cost,MENA,Asia,normal,1
3046.6,3.27,2.439,1.493,0.0533,25271.54,1.336,sea,premium,MENA,Asia,low,0
1167.0,1.0,2.279,2.61,0.3608,11055.29,1.949,sea,premium,Africa,Africa,low,1
721.1,1.0,3.79,1.153,0.3711,1130.13,3.846,air,premium,Africa,MENA,normal,1
2562.5,2.6,6.608,5.845,0.3201,800.3,1.53,rail,low_cost,Asia,MENA,low,1
2443.4,3.27,2.34,4.231,0.1452,6238.9,2.139,air,standard,Asia,Asia,normal,0
2851.7,2.25,3.101,2.304,0.5657,3843.07,1.142,sea,premium,MENA,Asia,normal,1
7457.2,3.96,1.958,3.661,0.2877,179.81,6.343,air,low_cost,Europe,Europe,low,1
5195.6,2.38,4.41,2.393,0.3563,4071.85,2.96,sea,standard,Europe,Asia,normal,1
6221.7,3.91,4.339,5.078,0.0968,6633.22,1.47,sea,premium,Africa,Asia,low,1
9052.1,6.63,8.029,2.346,0.5683,1805.32,3.527,air,low_cost,Asia,Africa,high,1
1780.9,1.63,5.286,3.575,0.146,18900.14,3.295,air,premium,Asia,Africa,normal,1
4463.8,3.83,0.747,6.259,0.1519,4506.51,2.958,road,premium,Africa,Asia,high,1
334.9,1.0,3.124,1.972,0.2313,17282.39,2.898,air,standard,Asia,Africa,normal,0
1912.6,2.21,6.215,5.523,0.0073,8890.07,3.038,sea,standard,MENA,MENA,critical,1
1867.3,3.26,0.331,3.8,0.0851,1813.89,5.677,air,low_cost,MENA,Asia,normal,0
3526.2,1.0,1.289,3.186,0.1644,12733.72,2.49,road,low_cost,Europe,Asia,normal,0
5857.3,5.82,3.495,2.99,0.1697,14252.0,3.249,air,standard,Africa,Europe,normal,0
4179.3,4.15,3.656,3.529,0.0489,2710.8,3.354,air,standard,MENA,Europe,normal,0
4642.4,5.25,1.308,4.084,0.1613,9119.32,2.815,air,low_cost,MENA,Europe,normal,1
5301.6,4.28,1.006,2.218,0.0845,14288.88,5.959,sea,premium,Europe,Asia,normal,0
1482.0,1.69,2.803,0.726,0.6089,16926.24,0.967,air,premium,Africa,Asia,normal,1
652.7,1.0,1.484,2.378,0.1701,1284.35,3.448,air,premium,MENA,Africa,normal,0
2999.4,2.24,1.698,3.233,0.1503,84960.68,3.147,sea,standard,Asia,Africa,high,1
9199.2,5.91,3.134,1.948,0.1173,1306.81,4.396,air,low_cost,Africa,Asia,low,1
1676.0,1.55,3.054,2.403,0.3057,6367.18,4.746,road,standard,MENA,MENA,normal,1
5159.9,4.12,4.201,7.255,0.5208,2044.03,1.602,sea,standard,Africa,Africa,low,1
2653.0,2.15,1.858,1.993,0.385,3291.64,5.282,air,premium,Africa,MENA,normal,1
2281.6,1.37,2.441,4.208,0.1482,4673.38,3.015,air,standard,Europe,Asia,normal,0
633.9,1.0,3.081,5.786,0.1749,9979.98,4.176,road,standard,Asia,Europe,high,1
4054.9,3.05,5.005,1.982,0.1743,45295.24,1.068,rail,standard,Africa,Asia,low,1
4229.5,4.94,6.589,2.32,0.0846,8629.83,6.67,rail,premium,Europe,Europe,normal,1
1800.6,2.17,2.512,2.2,0.2596,2929.25,2.233,air,premium,Africa,MENA,normal,0
1698.5,3.6,2.556,2.401,0.2382,5110.28,5.356,road,premium,MENA,MENA,high,1
2036.2,1.0,0.216,3.314,0.1153,10590.7,4.168,rail,standard,Africa,Europe,critical,0
6058.4,5.31,3.143,3.815,0.0821,1622.23,2.001,sea,low_cost,MENA,MENA,critical,1
3746.3,3.54,3.16,1.225,0.2505,21565.47,4.437,air,standard,Asia,Africa,normal,1
1512.6,2.62,2.132,6.439,0.1021,9909.83,1.857,air,low_cost,Africa,Africa,low,1
3181.7,2.54,0.168,0.097,0.0357,18679.74,2.029,road,premium,Africa,MENA,normal,0
1289.8,2.18,0.417,1.947,0.2882,84103.47,5.625,air,standard,Asia,MENA,critical,0
7852.8,5.08,2.565,2.304,0.1739,10681.39,3.676,sea,standard,Asia,MENA,critical,1
5653.7,5.39,5.922,7.586,0.4637,17769.41,5.333,sea,standard,Asia,Asia,normal,1
1769.8,1.95,1.481,2.474,0.3811,9872.04,2.117,air,premium,Asia,MENA,low,0
591.8,1.0,6.631,5.399,0.2207,12088.18,2.73,road,standard,Asia,Europe,critical,1
862.2,1.44,1.092,3.765,0.0759,2988.57,5.431,sea,standard,Africa,Europe,high,1
862.3,1.0,4.232,2.592,0.2489,1172.1,2.926,road,standard,Africa,Africa,normal,1
3160.0,2.59,2.202,2.932,0.404,4527.35,2.003,road,standard,Africa,Asia,low,1
4426.0,4.3,1.349,4.597,0.1624,13204.8,3.568,sea,low_cost,MENA,Africa,normal,1
2883.9,1.0,3.204,2.837,0.1029,170.28,4.102,air,standard,Europe,MENA,high,0
3483.6,3.7,2.264,6.744,0.0406,1415.83,3.298,air,standard,Africa,Europe,normal,1
2903.2,1.07,2.963,3.979,0.5756,5916.57,0.646,sea,standard,Europe,MENA,critical,1
2663.9,2.48,1.761,1.766,0.1406,1148.75,3.773,sea,standard,Europe,Africa,low,0
4381.2,3.97,0.424,3.453,0.4419,9173.19,1.357,road,standard,Asia,Asia,high,1
4774.1,3.0,1.871,5.187,0.4458,20817.51,4.289,road,low_cost,MENA,Asia,high,1
264.8,1.0,4.948,3.905,0.1143,7342.94,3.029,air,premium,Africa,Asia,normal,1
989.7,1.0,1.929,4.145,0.2739,5010.95,3.41,road,premium,MENA,Europe,high,1
1760.8,1.84,4.937,3.418,0.2274,1625.44,5.227,road,standard,Asia,Africa,high,1
3506.4,4.21,3.829,2.298,0.1955,1584.35,1.873,road,premium,Asia,Africa,normal,1
2166.7,2.09,3.526,5.4,0.0934,540.81,2.143,sea,standard,Asia,MENA,normal,1
6155.5,5.18,1.18,3.391,0.1219,8245.95,3.469,sea,premium,Africa,Asia,low,1
2432.5,3.41,4.955,1.916,0.217,4743.46,1.758,rail,standard,Europe,Africa,normal,1
510.2,3.77,3.596,1.955,0.1678,4835.91,1.395,road,low_cost,Africa,Africa,normal,1
1648.7,1.72,4.617,5.162,0.2624,8487.07,2.106,sea,standard,Africa,Europe,normal,1
5456.1,5.82,0.181,1.513,0.2265,17879.4,1.382,road,standard,Africa,Asia,low,0
754.8,1.0,1.334,2.933,0.1952,2265.95,3.177,rail,standard,Europe,MENA,normal,0
913.2,1.0,2.117,1.576,0.1358,15675.28,5.203,road,standard,Africa,Africa,critical,0
4419.0,2.11,1.9,2.496,0.4052,1450.46,0.806,sea,low_cost,MENA,Africa,normal,1
1223.7,1.0,1.069,2.775,0.2725,139053.68,1.942,road,low_cost,MENA,MENA,normal,0
6269.8,6.87,1.522,2.827,0.5053,165001.39,1.194,sea,premium,Europe,Africa,normal,1
1429.8,1.0,2.608,1.213,0.2633,9753.04,2.852,air,premium,Europe,Africa,high,0
4120.6,2.98,3.394,4.473,0.1871,10096.6,3.964,road,standard,MENA,Africa,high,1
6854.6,3.93,1.292,0.752,0.2788,3776.05,3.933,sea,standard,Asia,Europe,normal,1
697.9,1.0,2.185,2.432,0.5001,9477.26,0.638,road,standard,Asia,Africa,low,1
662.0,1.0,3.461,1.892,0.5207,1607.44,3.537,sea,standard,Europe,Africa,normal,1
949.8,1.03,0.814,3.54,0.2376,11706.27,2.92,rail,standard,Asia,Europe,high,0
1401.3,2.17,1.877,4.845,0.3391,1696.24,1.21,sea,premium,Europe,Africa,low,1
4100.9,3.07,1.743,3.433,0.4231,16192.0,5.385,air,premium,Europe,MENA,low,1
1305.9,1.36,2.813,4.28,0.4212,7669.9,7.1,sea,standard,MENA,Africa,normal,1
4701.5,4.44,3.079,1.41,0.4266,5099.77,3.496,sea,standard,Asia,MENA,high,1
2201.7,2.14,2.807,4.166,0.1816,3949.19,6.736,road,standard,MENA,Africa,normal,1
749.9,1.0,2.38,3.283,0.249,34700.76,2.751,air,premium,Europe,Asia,normal,0
5555.9,4.96,0.4,5.583,0.3884,2460.82,3.237,sea,premium,Europe,Asia,normal,1
1266.9,1.8,0.716,0.793,0.083,6517.67,3.371,air,premium,Europe,MENA,high,0
2911.3,3.95,1.048,5.135,0.6814,2619.0,2.936,road,low_cost,Asia,Europe,normal,1
5547.5,2.95,1.453,5.678,0.2268,1835.79,1.054,air,low_cost,Asia,MENA,normal,1
1793.9,1.0,2.494,1.125,0.1308,4395.56,2.825,air,premium,Asia,Asia,normal,0
7761.5,3.69,1.392,6.055,0.132,90536.48,0.619,air,low_cost,Asia,Europe,normal,0
2391.6,1.55,0.779,0.725,0.2697,2047.52,6.307,air,low_cost,Africa,MENA,low,1
804.8,1.03,1.496,1.113,0.3594,7649.44,2.802,road,low_cost,Africa,Africa,low,1
2277.8,3.69,0.315,1.998,0.2521,8010.29,4.489,sea,low_cost,Africa,Europe,normal,1
7936.0,5.63,0.579,6.487,0.214,6398.89,2.565,air,standard,Asia,Europe,normal,1
9471.0,5.7,1.502,2.051,0.15,4733.05,2.442,air,standard,Europe,Africa,high,0
4389.8,4.25,3.128,1.98,0.541,113443.74,2.612,road,standard,Europe,MENA,normal,1
797.6,1.0,3.683,3.768,0.113,108715.3,6.206,sea,standard,Asia,MENA,normal,0
3352.0,4.09,0.344,4.325,0.1811,194.31,4.22,road,standard,Africa,Europe,high,1
934.6,1.0,0.99,1.904,0.2716,7943.88,0.856,road,low_cost,Africa,Europe,normal,0
1805.9,1.6,2.669,3.281,0.2802,468.24,0.83,air,low_cost,Africa,Africa,high,0
4542.5,3.38,2.565,1.873,0.205,41827.89,5.257,road,standard,Africa,Europe,normal,1
3937.6,2.99,5.734,0.875,0.3744,4377.15,0.374,sea,standard,Europe,MENA,low,1
4542.9,4.98,1.253,6.098,0.2058,15347.1,7.414,road,standard,Europe,Africa,normal,1
3498.6,2.9,1.229,1.12,0.1321,8397.65,2.785,sea,standard,Asia,Africa,normal,0
1593.0,1.34,5.068,2.153,0.0381,5741.42,3.046,sea,low_cost,Africa,MENA,normal,1
1460.3,1.53,0.458,5.028,0.1775,2124.32,4.12,road,standard,Africa,Europe,normal,1
922.6,1.0,3.168,5.039,0.066,4056.93,3.816,sea,standard,MENA,Asia,low,1
590.1,1.02,2.06,4.11,0.2376,16183.7,0.948,air,low_cost,Asia,Africa,critical,0
2967.2,1.59,2.763,0.713,0.0991,6944.71,1.939,air,low_cost,Africa,Europe,normal,0
326.6,1.0,0.795,2.023,0.1603,1700.56,4.741,sea,standard,Africa,Africa,normal,0
4089.2,2.55,0.995,2.521,0.2447,1554.24,5.523,road,premium,Asia,Africa,critical,0
4964.8,4.65,3.49,2.24,0.1709,8986.85,1.804,road,standard,Africa,Africa,low,0
1609.1,2.59,4.718,3.1,0.2054,3361.46,3.544,sea,standard,MENA,MENA,normal,1
2562.0,2.51,2.865,1.63,0.0946,36417.48,3.643,road,premium,Europe,Asia,normal,0
3248.4,1.73,3.165,0.496,0.1982,1021.74,3.094,road,standard,Asia,MENA,high,0
4072.8,3.57,3.043,5.055,0.1434,732.62,3.432,rail,standard,Asia,MENA,low,1
4590.3,2.15,3.81,1.321,0.4523,233.0,1.161,road,standard,Europe,Europe,high,1
4037.7,2.05,3.978,3.947,0.5629,6991.66,0.817,sea,standard,Europe,Europe,low,1
744.0,1.0,2.563,1.992,0.0847,1725.52,2.258,sea,low_cost,Asia,Africa,high,0
1826.6,1.0,1.957,2.182,0.4302,74058.39,1.393,sea,low_cost,Asia,MENA,normal,1
3437.2,2.53,2.233,4.917,0.0502,7274.66,1.932,sea,standard,Asia,Africa,high,1
968.1,2.26,1.91,7.479,0.4202,3223.69,3.88,air,premium,MENA,Africa,low,1
1706.0,3.18,0.175,2.178,0.3755,1138.46,4.6,air,premium,Europe,MENA,normal,0
2414.1,2.81,1.05,0.84,0.0936,20069.92,0.414,road,low_cost,MENA,Asia,normal,1
3620.4,3.08,2.334,0.675,0.1931,1053.07,3.299,road,premium,MENA,Asia,normal,1
2139.6,1.0,3.548,6.895,0.1201,26834.82,2.551,rail,standard,Asia,MENA,high,1
889.6,2.73,1.702,3.447,0.2653,40886.45,2.127,sea,standard,Asia,Europe,low,1
748.7,2.48,1.644,4.381,0.4788,1812.63,1.153,sea,premium,Europe,Europe,critical,0
3647.1,2.75,1.309,2.488,0.4946,18322.13,5.784,sea,premium,MENA,Asia,low,1
2940.9,2.76,2.303,3.065,0.2463,525.7,3.253,road,standard,Europe,Europe,normal,1
1024.8,2.89,4.513,4.073,0.1079,9264.36,0.345,road,premium,Asia,Asia,high,0
838.5,1.0,4.151,4.943,0.0511,5985.08,5.586,air,premium,MENA,Africa,normal,1
5209.9,3.98,2.682,4.762,0.2266,27128.74,5.08,road,standard,Africa,Africa,high,1
808.0,1.77,1.126,3.559,0.1834,22760.35,6.045,air,low_cost,Europe,MENA,normal,1
1442.7,2.22,1.8,4.304,0.2475,4017.92,1.477,air,low_cost,Europe,Asia,normal,1
5331.6,3.0,4.724,6.257,0.4903,1373.09,2.548,air,premium,Europe,Europe,normal,1
5038.1,4.44,5.057,5.444,0.135,1500.87,1.845,sea,premium,MENA,Africa,high,1
1623.0,1.57,0.852,2.634,0.176,637.59,4.851,road,premium,Asia,Africa,normal,0
2223.1,3.45,2.42,1.622,0.144,2040.02,1.139,sea,standard,MENA,Europe,normal,0
1681.4,1.11,0.508,3.694,0.223,507.83,0.245,road,standard,Asia,Africa,high,0
2029.5,2.58,7.171,2.496,0.1464,9480.41,4.914,rail,low_cost,Asia,Africa,normal,1
2705.7,3.26,2.185,1.1,0.4006,1094.07,2.148,road,standard,Asia,MENA,normal,1
7747.5,5.42,2.308,0.595,0.3296,99.15,3.595,road,premium,MENA,Africa,normal,1
2485.8,4.83,1.402,2.003,0.031,3392.49,2.043,sea,standard,Asia,Africa,low,0
1732.4,2.53,5.136,3.147,0.2639,1551.72,1.081,sea,premium,Europe,Asia,normal,1
3468.6,2.79,3.53,1.265,0.2889,2377.21,1.316,sea,standard,Africa,Africa,normal,1
953.7,2.73,1.858,4.039,0.0394,1488.9,3.801,road,standard,Africa,MENA,normal,0
3736.4,3.57,2.578,5.235,0.1394,13472.29,0.628,air,standard,MENA,Asia,low,0
1711.4,2.27,4.698,3.024,0.223,9884.75,0.706,rail,standard,Asia,MENA,normal,1
2632.8,3.29,3.278,2.586,0.0531,2650.98,3.174,road,low_cost,Asia,Africa,critical,0
2473.3,1.59,0.897,4.859,0.2224,1942.23,3.708,air,standard,Europe,Africa,normal,1
2135.8,1.58,1.98,5.845,0.404,2942.64,0.726,sea,standard,Asia,Asia,high,1
840.1,1.0,2.955,5.228,0.4867,1466.91,1.562,road,standard,Africa,Africa,low,1
5754.9,4.58,3.283,2.344,0.2115,16167.53,0.43,air,standard,Africa,Asia,normal,0
3468.4,2.1,5.07,3.755,0.2634,6212.71,3.661,road,premium,Africa,MENA,normal,1
5915.5,6.93,1.152,5.511,0.1246,12960.03,5.016,air,low_cost,Europe,MENA,normal,1
1367.9,2.76,1.408,2.616,0.5061,920.83,2.046,road,low_cost,Asia,Asia,normal,1
3792.4,4.3,3.544,2.076,0.3313,46033.73,7.271,air,standard,Europe,MENA,normal,1
6825.0,3.33,2.313,1.722,0.3871,1354.91,1.167,air,standard,Europe,MENA,low,0
1367.7,1.0,1.165,5.222,0.1312,6282.36,6.258,air,low_cost,Africa,Asia,normal,1
5682.0,3.75,5.392,5.16,0.2626,2795.05,3.682,air,standard,MENA,Europe,high,1
1462.8,1.91,4.797,1.927,0.2343,1769.85,1.889,rail,premium,Africa,Europe,normal,1
2747.5,2.46,3.193,5.334,0.0884,4927.16,1.684,road,low_cost,Europe,Asia,normal,1
728.8,3.89,3.211,1.258,0.0311,4097.33,1.517,sea,standard,Africa,Asia,low,0
5339.8,2.73,2.568,1.554,0.1332,1938.23,3.158,road,premium,Europe,MENA,critical,1
1065.4,1.41,1.208,2.981,0.2807,10379.2,1.553,sea,premium,Europe,MENA,normal,0
1559.6,1.0,5.489,0.379,0.1436,3830.0,1.68,rail,standard,Asia,Europe,normal,0
1837.2,1.15,4.439,4.805,0.6263,8666.46,3.372,road,standard,Asia,Asia,normal,1
4546.3,4.97,5.383,4.58,0.0258,714.58,2.507,air,low_cost,Asia,Africa,normal,1
4315.8,3.04,2.809,5.49,0.1683,1964.37,3.032,road,standard,MENA,Europe,normal,0
5009.1,4.12,3.446,3.337,0.0535,2867.52,3.079,road,standard,Africa,Asia,low,1
5358.6,2.15,1.401,5.454,0.3534,228.01,3.117,sea,standard,Europe,Asia,low,1
11839.2,7.95,3.984,3.517,0.183,6537.23,5.031,rail,standard,MENA,Europe,normal,1
3862.9,5.39,0.972,0.512,0.1514,10664.63,3.202,sea,premium,MENA,Africa,normal,0
2215.7,1.38,1.317,5.291,0.1194,9159.28,1.764,sea,premium,Africa,Asia,critical,1
2203.5,2.29,2.294,3.225,0.1397,4701.26,6.249,road,low_cost,MENA,Europe,low,0
5155.6,2.73,2.322,1.687,0.2582,3553.47,0.787,sea,standard,MENA,Asia,normal,0
2875.7,1.21,1.716,2.689,0.3635,1708.58,2.23,sea,premium,Europe,MENA,normal,1
2844.8,1.15,1.237,2.357,0.0113,2164.57,2.702,air,standard,Europe,MENA,normal,0
6536.5,5.53,2.029,5.363,0.1728,1433.55,1.321,sea,premium,Asia,MENA,critical,1
2511.8,1.6,3.401,3.029,0.2524,26325.88,2.05,sea,low_cost,Europe,Africa,low,1
8392.6,4.95,2.577,3.981,0.0964,5435.91,1.546,road,premium,Asia,Asia,normal,0
