route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
7984.2,4.9,1.673,5.164,0.2097,533.12,4.475,road,standard,MENA,Asia,low,1
6528.3,3.18,3.394,4.32,0.4062,19838.73,2.651,sea,standard,Europe,Europe,normal,1
1785.9,1.0,2.618,4.498,0.1822,20424.37,2.246,sea,standard,Europe,MENA,normal,1
856.2,3.15,6.866,2.267,0.2218,32146.76,2.339,road,premium,Asia,MENA,normal,1
7724.1,3.13,1.538,1.929,0.1398,7368.03,1.837,sea,standard,MENA,Europe,high,0
7238.6,6.66,3.021,0.78,0.1651,5634.76,3.276,sea,standard,Asia,MENA,high,1
2451.5,1.0,3.949,5.77,0.6296,2457.68,2.023,air,standard,Africa,Africa,critical,1
5528.9,3.9,0.896,0.161,0.4255,10454.17,5.119,air,standard,Africa,Asia,critical,1
7935.1,5.62,2.342,2.56,0.5986,81567.97,1.618,air,standard,Africa,Africa,normal,1
4986.7,3.71,4.819,6.629,0.461,311.98,2.286,sea,premium,Africa,Asia,normal,1
5688.0,3.54,5.853,2.301,0.2671,51589.22,0.345,road,low_cost,Europe,MENA,normal,1
4274.6,2.15,5.438,3.245,0.2835,3418.95,0.76,sea,low_cost,Africa,Asia,high,1
3394.0,2.09,4.552,1.23,0.3611,11709.84,3.823,road,low_cost,Europe,Africa,normal,1
10705.8,8.11,1.113,2.029,0.1041,1525.7,1.442,air,standard,Asia,Europe,normal,0
917.6,1.63,0.243,1.369,0.1832,147.05,3.507,sea,premium,Africa,MENA,normal,0
7018.1,4.3,3.116,6.756,0.285,5628.27,2.568,sea,standard,Europe,MENA,high,1
12391.2,9.16,3.687,4.344,0.2973,4967.75,1.21,air,low_cost,MENA,MENA,critical,1
1738.6,2.04,1.49,4.09,0.2387,67795.45,3.483,sea,premium,Europe,Europe,high,1
4864.3,3.66,5.136,1.86,0.1425,1501.46,2.559,road,low_cost,Asia,Africa,low,1
6520.0,5.61,1.527,3.627,0.1291,708.49,4.351,air,standard,Europe,MENA,normal,1
5341.0,5.88,6.635,0.806,0.1118,14087.61,1.703,sea,standard,Europe,Asia,high,1
6880.7,3.26,0.33,3.437,0.3552,6046.03,2.132,air,premium,MENA,MENA,normal,0
2580.4,3.21,3.689,5.223,0.3718,154.32,2.583,sea,standard,MENA,Asia,low,1
6066.2,4.85,4.4,1.573,0.4561,34436.46,1.2,air,standard,Europe,Africa,high,1
13496.5,9.97,3.172,4.339,0.1482,153642.05,1.279,air,low_cost,Africa,Europe,normal,1
1317.3,1.0,0.949,3.23,0.4253,15393.43,1.632,sea,premium,Africa,MENA,normal,1
1977.5,1.0,4.081,6.584,0.0351,1954.71,0.652,road,standard,Europe,MENA,normal,1
5091.4,2.73,7.009,4.21,0.273,2634.01,1.218,air,premium,Asia,Africa,normal,1
18120.4,13.96,2.042,1.576,0.3774,4272.28,2.257,air,standard,MENA,MENA,critical,1
3750.5,3.11,3.564,3.159,0.1003,14278.49,2.861,sea,standard,Europe,Africa,low,1
4228.0,4.46,1.33,1.763,0.0385,6899.03,3.361,air,standard,MENA,Africa,normal,1
8742.4,5.25,3.825,0.595,0.2891,5252.92,3.463,air,premium,Asia,MENA,low,1
6263.1,5.46,2.251,2.886,0.3631,51548.89,2.308,sea,standard,Europe,Europe,normal,1
6684.3,5.0,2.72,4.933,0.2115,22383.22,0.989,sea,standard,Africa,MENA,normal,1
1783.0,1.0,0.777,2.327,0.3343,17280.29,2.365,road,low_cost,Africa,Asia,low,1
4606.5,4.27,1.012,5.705,0.4291,3606.8,0.217,air,low_cost,Asia,MENA,normal,1
2610.8,3.95,0.869,2.368,0.3052,18220.63,3.91,sea,standard,Africa,MENA,low,1
11451.1,7.47,3.578,1.415,0.2578,901.71,0.973,sea,premium,Asia,Asia,normal,1
1100.5,1.94,5.407,1.404,0.0753,5332.45,1.914,sea,standard,MENA,Europe,high,1
8535.9,6.0,3.897,2.76,0.0875,21341.45,4.088,sea,standard,Europe,Europe,normal,1
2107.9,2.27,4.138,7.974,0.012,3466.07,2.485,sea,low_cost,Europe,MENA,normal,1
6046.8,5.32,2.28,1.809,0.1134,4741.12,3.682,sea,standard,Asia,MENA,normal,1
2176.9,2.19,1.289,0.708,0.156,32338.07,5.006,road,standard,MENA,Africa,normal,0
2871.2,2.05,2.025,2.425,0.0512,3082.78,1.953,air,premium,Africa,Asia,normal,0
1091.1,2.11,3.55,2.388,0.1221,2586.81,0.336,road,premium,Asia,Africa,critical,0
13238.5,10.64,6.53,1.438,0.3114,713.86,1.662,road,standard,Asia,Africa,normal,1
4458.4,4.48,1.435,2.045,0.1281,20365.91,4.966,air,low_cost,Africa,Asia,normal,1
1519.5,2.32,1.329,2.428,0.3324,3826.69,3.952,air,standard,Africa,Europe,normal,1
3168.0,2.46,2.87,4.769,0.1295,4395.2,4.593,air,standard,Europe,MENA,low,1
4233.8,3.91,0.205,0.873,0.1547,14146.81,3.654,sea,standard,Europe,MENA,low,0
8386.4,6.63,0.934,1.755,0.3072,1621.95,2.71,air,standard,Africa,Europe,high,0
10228.4,7.03,2.301,6.585,0.1123,1561.68,2.834,sea,standard,Asia,Asia,high,1
4632.2,3.17,3.257,1.947,0.2339,2499.02,5.575,air,standard,Africa,Africa,normal,1
4878.3,2.74,1.549,3.778,0.0615,4390.21,4.145,air,standard,MENA,Asia,normal,0
5523.4,4.8,1.544,0.969,0.2589,252.94,2.656,road,premium,Africa,Africa,critical,0
3955.8,2.33,2.447,4.936,0.2446,4804.24,0.878,air,premium,MENA,Africa,high,0
3461.6,1.79,5.05,1.972,0.22,725.72,3.028,air,standard,MENA,Europe,normal,1
6216.2,5.13,2.003,4.781,0.0919,10636.55,2.516,road,standard,Europe,Europe,critical,0
7966.2,7.04,1.512,3.626,0.2915,6016.12,4.706,road,standard,Africa,MENA,normal,1
4087.0,2.95,6.135,6.236,0.0932,14349.25,5.342,sea,standard,MENA,Africa,low,1
3031.1,1.92,3.859,7.605,0.5255,13393.75,0.639,air,low_cost,Africa,MENA,low,1
4193.5,2.79,0.806,4.102,0.1479,1457.29,3.231,road,premium,Asia,Europe,normal,0
10485.7,7.68,3.283,4.893,0.2284,240946.36,2.621,sea,standard,Africa,Asia,low,1
113.7,1.0,2.186,1.364,0.0278,2552.96,3.802,road,premium,MENA,Africa,low,0
16977.3,13.0,1.682,5.157,0.2923,1083.26,7.168,air,premium,MENA,Europe,critical,1
5404.3,6.6,2.425,4.985,0.2373,3588.01,1.344,sea,premium,Africa,Africa,normal,1
1765.1,1.0,3.459,3.645,0.0739,4186.95,0.98,rail,premium,Asia,Africa,normal,0
2943.3,3.17,2.968,2.185,0.4137,2555.28,2.023,road,standard,Europe,MENA,critical,1
3611.4,1.69,3.833,2.212,0.0847,1141.76,3.878,air,premium,Asia,Asia,normal,0
2914.7,3.99,1.988,1.24,0.0161,63774.21,0.41,sea,standard,Africa,Europe,normal,0
1968.4,1.67,2.815,2.694,0.3385,1298.29,1.951,road,premium,MENA,Asia,normal,1
1880.3,1.87,3.322,7.146,0.2481,2660.54,3.451,sea,premium,Europe,MENA,high,1
8870.7,8.07,0.804,2.283,0.0988,13379.31,6.184,sea,standard,MENA,MENA,high,1
12469.2,7.39,2.023,1.612,0.5795,13127.3,2.394,road,standard,Asia,MENA,low,1
9872.2,7.67,4.733,6.846,0.3557,8168.31,4.758,road,standard,MENA,Africa,normal,1
7365.1,6.65,2.097,4.192,0.2418,13495.96,3.231,road,premium,Asia,Europe,high,1
1619.5,1.0,3.492,3.815,0.046,6046.32,1.649,road,standard,Europe,Europe,high,0
3253.2,3.9,0.911,0.964,0.3696,12272.18,1.546,rail,standard,Asia,Africa,normal,0
654.9,1.0,1.816,1.93,0.2216,2224.01,6.27,air,low_cost,Europe,Europe,high,1
12193.9,6.74,1.025,4.362,0.1677,1810.81,2.83,road,standard,Europe,Asia,high,1
6416.6,6.04,1.484,2.947,0.3828,276874.75,1.914,road,standard,Asia,Europe,low,1
1013.6,1.01,4.713,5.688,0.0875,2792.24,2.4,air,standard,Europe,Asia,normal,1
4763.6,3.17,0.73,1.234,0.2023,7141.69,2.092,road,premium,MENA,Europe,critical,0
2176.9,2.8,4.522,2.369,0.1831,907.99,1.377,road,premium,Europe,MENA,normal,0
3563.5,3.72,1.426,3.299,0.0848,798.91,1.059,air,low_cost,Africa,Africa,high,0
10694.8,6.06,0.922,4.059,0.092,1151.59,3.602,road,standard,MENA,Asia,low,1
10944.8,9.22,6.044,2.0,0.4392,2177.58,7.81,rail,premium,MENA,Asia,high,1
4986.4,3.63,4.085,1.495,0.1143,1513.11,4.401,road,standard,Africa,Europe,normal,1
3919.6,2.87,2.672,3.082,0.1972,5302.09,2.853,sea,standard,Asia,MENA,normal,1
7453.9,5.72,4.007,3.486,0.4555,6191.79,1.88,road,standard,MENA,Europe,normal,1
3292.2,4.18,2.221,4.395,0.2045,389.24,0.696,sea,low_cost,Europe,Africa,normal,1
7742.3,5.79,1.016,3.716,0.3309,5919.96,2.275,road,standard,Europe,Africa,high,1
6021.3,3.75,4.379,4.726,0.3673,1500.34,2.449,rail,premium,Africa,Asia,high,0
3876.6,2.37,4.51,4.251,0.1503,21415.8,0.588,sea,standard,Europe,Africa,low,1
6542.2,4.45,2.121,4.292,0.1498,1155.15,2.038,sea,low_cost,MENA,MENA,normal,1
11146.1,9.13,1.329,3.346,0.2298,3939.93,2.489,road,standard,Europe,Asia,normal,1
4428.9,2.97,2.699,1.632,0.1781,947.1,1.967,sea,premium,Africa,MENA,low,0
3480.9,2.4,1.635,2.725,0.2859,566.3,1.721,sea,premium,Europe,MENA,normal,1
6637.5,5.36,1.383,3.944,0.6141,4161.18,2.17,road,standard,Asia,Europe,normal,1
1469.1,1.74,2.492,2.834,0.3459,8870.61,2.469,road,standard,Asia,Asia,low,1
4794.8,4.63,1.363,5.357,0.2422,76853.65,5.879,sea,standard,Africa,Europe,critical,1
7156.1,5.28,1.968,5.569,0.217,17847.38,4.767,sea,standard,Africa,Asia,low,1
17336.6,12.95,6.487,4.165,0.2466,6312.39,1.99,sea,low_cost,MENA,Africa,high,1
2776.7,2.34,5.497,4.395,0.1318,19546.09,2.741,sea,standard,Africa,Europe,low,1
9254.7,9.34,1.122,2.716,0.1084,2686.77,2.233,road,standard,Europe,Asia,low,0
9031.8,6.58,3.962,0.347,0.3464,1869.09,1.297,sea,low_cost,Europe,Africa,high,1
7159.5,6.51,5.157,4.799,0.2675,41559.18,4.122,sea,standard,Asia,Europe,low,1
2269.1,1.86,2.227,3.028,0.4027,3164.45,0.433,sea,standard,Europe,Africa,normal,1
9421.0,6.19,1.766,5.112,0.5077,2546.98,2.585,rail,standard,Africa,Europe,normal,1
9009.0,5.9,5.597,3.253,0.221,691.97,6.052,sea,standard,Europe,Africa,low,1
9440.7,8.85,7.808,5.62,0.179,857.65,1.853,air,low_cost,Europe,Europe,critical,1
3440.9,3.37,2.214,3.487,0.2016,1710.15,1.842,sea,standard,Asia,MENA,critical,1
12547.1,10.13,1.822,6.151,0.147,1282.17,1.911,air,standard,Europe,Africa,critical,1
5067.0,5.0,1.792,4.393,0.1407,22207.56,2.646,air,standard,Europe,Europe,normal,0
6425.7,4.26,1.402,2.748,0.237,1478.42,6.303,sea,low_cost,Europe,Asia,normal,1
3846.6,2.89,6.82,4.854,0.1306,3261.2,1.334,sea,standard,MENA,MENA,high,1
9391.0,6.95,4.763,3.732,0.3918,425.42,1.29,sea,standard,Europe,Europe,high,1
5815.5,5.9,2.557,5.083,0.2081,4400.69,3.225,sea,low_cost,Asia,Africa,normal,0
2306.1,1.5,3.393,4.013,0.0395,35517.23,0.289,sea,low_cost,MENA,Africa,low,1
3163.8,2.15,4.519,3.636,0.046,15879.52,1.38,sea,low_cost,Asia,Africa,normal,1
5200.2,4.34,3.538,4.002,0.5517,3568.26,0.616,air,standard,Africa,Africa,normal,0
11792.1,8.29,2.265,3.395,0.1341,2103.12,2.947,air,low_cost,Asia,Europe,normal,1
3806.5,1.99,2.985,3.113,0.1594,5804.71,3.053,rail,standard,Europe,MENA,normal,1
4798.7,3.01,6.117,1.585,0.1574,22912.52,0.735,road,premium,Europe,Asia,high,0
6177.5,4.14,2.778,2.16,0.1883,6822.67,2.747,air,premium,Europe,Asia,normal,0
5172.5,3.04,2.21,3.343,0.1785,1252.35,4.426,air,standard,Europe,Europe,low,1
12819.3,8.35,3.372,0.914,0.3853,23371.59,2.08,road,low_cost,Africa,Asia,normal,1
7129.2,4.26,3.1,2.28,0.1915,151.61,5.111,air,standard,Africa,Europe,normal,1
10895.7,6.52,3.642,6.628,0.5785,14072.33,1.938,air,standard,MENA,Asia,normal,1
769.8,1.25,2.99,0.119,0.1818,800.03,3.411,road,premium,Asia,Asia,normal,0
574.7,3.79,1.259,7.346,0.2026,16039.41,1.514,sea,premium,Africa,Europe,high,1
10491.5,4.61,3.407,1.251,0.2223,4073.09,5.892,air,standard,Europe,Africa,low,0
399.5,1.18,1.175,3.24,0.2776,13860.4,3.719,sea,standard,Africa,Asia,normal,1
4158.0,4.17,2.046,1.636,0.3717,2687.02,3.626,road,standard,MENA,MENA,critical,1
1267.0,2.79,3.085,5.055,0.2113,7654.35,3.489,sea,low_cost,Asia,Africa,normal,1
4576.4,3.66,3.288,2.376,0.1729,132239.42,2.749,air,premium,Europe,Asia,high,0
4151.2,3.6,3.809,6.088,0.4361,1372.03,1.003,sea,standard,Europe,Europe,low,1
2679.5,2.58,1.705,4.847,0.2756,72586.53,1.065,sea,standard,MENA,MENA,high,1
927.8,2.03,1.738,2.367,0.1986,7172.04,1.438,road,standard,Africa,Africa,normal,0
7260.2,7.32,1.763,6.923,0.1682,1387.63,1.937,air,premium,MENA,Europe,normal,1
5163.2,5.31,2.666,1.851,0.2646,279.43,2.118,sea,standard,Asia,MENA,normal,1
10594.1,8.45,4.188,2.625,0.0132,2908.85,5.325,road,premium,MENA,Africa,normal,1
4538.8,3.3,7.71,4.04,0.0438,858.74,0.921,road,standard,MENA,Africa,critical,1
5617.0,6.17,2.961,1.029,0.3973,5863.53,0.43,sea,low_cost,Africa,Europe,normal,1
4212.1,4.21,1.36,0.418,0.3279,141.73,2.702,sea,premium,Africa,MENA,normal,0
4371.0,2.97,1.494,0.073,0.4174,6884.9,4.056,sea,standard,MENA,MENA,normal,1
1740.4,3.69,2.674,3.013,0.1538,2458.64,2.094,sea,standard,Africa,Africa,low,1
7741.2,5.8,3.779,0.866,0.0832,1343.1,3.689,air,low_cost,Asia,Asia,normal,0
10813.3,5.11,5.066,6.574,0.5407,422.88,2.238,rail,standard,MENA,Africa,high,1
2641.6,1.95,2.175,4.128,0.4061,38976.12,2.276,road,premium,Asia,Europe,high,1
5611.9,3.3,4.191,6.688,0.5031,16874.92,5.31,air,low_cost,Africa,Africa,normal,0
6556.7,6.23,1.476,1.976,0.3628,60763.37,3.395,air,standard,Africa,Europe,high,1
6771.6,3.23,2.84,3.236,0.2971,2956.59,1.876,sea,standard,Asia,Asia,low,1
5298.7,5.85,5.407,2.186,0.1474,13069.72,3.601,road,low_cost,Asia,MENA,normal,1
1036.7,1.0,2.381,3.556,0.1252,2134.07,4.574,air,premium,Europe,Africa,normal,0
7903.9,5.85,1.761,4.435,0.1389,24619.45,0.188,rail,standard,Asia,MENA,normal,0
1053.2,1.0,3.501,6.626,0.2926,2613.04,2.252,rail,standard,Europe,Europe,critical,1
11959.8,9.25,1.468,1.843,0.0497,80889.8,2.558,sea,premium,Asia,Africa,normal,0
7162.4,6.14,1.987,3.222,0.0731,4932.03,3.769,sea,standard,Asia,Europe,low,1
517.7,1.0,3.218,1.949,0.0774,2135.31,0.472,rail,standard,Africa,Asia,normal,0
883.7,3.05,2.693,4.154,0.2369,27999.96,1.38,sea,premium,MENA,Asia,low,1
3195.7,1.2,2.218,1.957,0.2572,7852.35,3.902,air,standard,Africa,Africa,normal,0
13161.6,11.54,4.749,3.011,0.0773,397.3,2.438,sea,standard,Africa,Africa,high,1
1347.0,1.86,2.667,3.49,0.4366,3983.01,0.778,air,low_cost,MENA,Europe,normal,1
9527.4,7.88,3.432,2.776,0.1205,2391.85,5.39,sea,low_cost,Europe,Europe,critical,1
1652.4,2.66,3.109,0.601,0.5668,9738.37,5.721,road,standard,MENA,Asia,low,1
1080.7,1.82,4.792,4.534,0.1263,2277.2,4.421,road,standard,Asia,MENA,low,1
1411.7,1.11,2.049,0.801,0.3027,683.46,3.568,sea,premium,Africa,MENA,high,1
2377.7,1.0,3.716,0.992,0.3108,2777.51,4.366,sea,standard,Africa,Africa,normal,1
3840.3,2.94,0.492,4.778,0.1144,396.49,4.923,sea,premium,MENA,Europe,normal,1
11049.2,7.52,2.363,8.453,0.2683,262.78,1.286,sea,standard,Europe,MENA,low,1
6141.5,3.92,1.233,5.852,0.293,2100.09,1.608,sea,standard,MENA,Europe,low,1
7280.7,4.28,4.78,0.704,0.2394,20932.29,4.5,sea,standard,Europe,MENA,normal,1
1564.6,1.0,2.275,0.415,0.2292,2505.29,1.127,sea,standard,MENA,Asia,critical,0
2368.0,1.54,4.008,4.304,0.2634,11371.5,1.203,road,standard,Asia,Africa,normal,1
6823.0,4.14,3.597,7.984,0.2128,11006.04,0.666,rail,standard,Africa,Africa,low,1
7078.3,7.3,6.31,6.192,0.2856,20796.15,5.336,sea,standard,MENA,MENA,normal,1
5763.9,3.47,1.83,4.061,0.2906,2380.39,1.826,air,premium,Asia,MENA,low,0
7410.3,5.86,2.198,4.412,0.439,8456.36,0.684,rail,standard,MENA,Asia,normal,1
1034.6,2.61,4.051,0.724,0.288,5694.69,4.013,road,premium,MENA,Africa,low,1
2743.1,1.0,2.284,2.929,0.4388,1429.0,5.915,rail,low_cost,Africa,Asia,low,1
2876.1,1.0,1.757,2.545,0.1764,13448.82,3.759,sea,low_cost,Asia,Africa,normal,1
6408.8,4.65,4.116,2.215,0.4199,80523.97,1.166,road,standard,Africa,Asia,low,1
813.7,1.0,2.114,0.313,0.3325,22017.24,3.458,road,standard,Asia,Europe,normal,0
6809.6,5.95,1.593,3.483,0.182,5561.5,4.756,air,standard,MENA,MENA,normal,1
4006.4,1.72,3.144,4.172,0.1385,1866.48,2.027,air,standard,Asia,Asia,critical,0
2212.2,2.29,2.005,2.68,0.3887,2332.02,1.757,rail,standard,Asia,MENA,normal,1
1019.0,1.17,4.611,2.279,0.2932,2443.05,3.315,road,standard,Asia,Africa,normal,1
4277.5,1.66,1.959,3.009,0.2862,7222.96,0.692,air,premium,Asia,Europe,low,0
789.0,1.42,0.193,2.207,0.2797,1862.14,1.414,sea,low_cost,MENA,MENA,normal,0
8269.3,6.21,0.56,1.785,0.0472,61659.72,3.826,sea,premium,Asia,Europe,normal,0
5368.4,3.61,1.442,3.931,0.1767,7165.45,3.687,sea,premium,Africa,Asia,normal,1
3409.5,4.19,2.867,1.916,0.1798,1770.46,0.358,rail,standard,Europe,Europe,normal,0
13744.1,9.98,2.413,1.804,0.2713,48275.44,2.605,sea,premium,Africa,Europe,normal,1
5228.9,3.66,0.302,1.595,0.0814,16246.51,1.001,sea,standard,Africa,MENA,normal,0
2445.4,1.0,0.849,3.273,0.0128,1609.5,0.716,sea,standard,Europe,MENA,critical,0
4346.8,3.9,1.28,0.747,0.4094,197.02,2.925,air,premium,Africa,Europe,high,0
16788.1,13.05,2.391,1.439,0.2234,13604.58,1.927,sea,low_cost,Asia,Africa,normal,1
1931.8,1.0,3.309,3.181,0.3168,12267.43,4.702,air,standard,Asia,Asia,normal,1
6834.1,3.86,3.058,4.067,0.1679,830.32,4.545,rail,standard,Europe,Africa,high,0
11613.9,7.96,2.295,2.102,0.1461,5294.44,2.036,sea,premium,Europe,Asia,high,0
10844.8,6.4,1.184,5.718,0.4253,8323.07,3.478,road,standard,MENA,Europe,normal,1
2375.3,2.14,3.48,4.924,0.5067,14496.4,2.107,air,standard,Europe,Europe,high,1
8099.2,6.68,1.219,0.092,0.2356,4273.6,3.75,air,standard,Asia,Africa,normal,0
1589.6,1.0,1.914,5.935,0.2056,7278.01,2.891,air,standard,Asia,MENA,critical,0
13949.3,8.58,0.38,5.958,0.1129,22324.71,2.422,rail,standard,MENA,Europe,high,1
8772.9,5.33,3.703,5.494,0.2098,1839.9,1.851,road,low_cost,Africa,Asia,normal,1
7824.6,6.49,1.778,4.434,0.1315,3542.87,6.368,road,premium,Europe,Africa,normal,1
9721.0,6.45,4.389,7.413,0.3205,73963.99,3.406,road,low_cost,Africa,MENA,normal,1
1733.3,1.0,2.321,4.582,0.3204,286.87,2.92,sea,low_cost,Africa,MENA,normal,1
1825.5,2.53,1.752,4.63,0.4479,2522.36,3.113,road,standard,Asia,Africa,low,1
5333.4,4.23,5.559,3.913,0.0846,47747.33,1.955,sea,standard,Asia,Asia,normal,1
9167.8,6.56,5.177,6.51,0.2817,2126.35,1.929,air,standard,Africa,Asia,high,1
8836.4,6.26,0.394,2.358,0.3559,2729.69,2.12,sea,standard,Africa,Africa,low,1
4571.8,4.81,6.548,1.561,0.1792,1535.19,2.718,sea,standard,Europe,Africa,normal,1
1552.4,1.0,2.674,4.417,0.1789,1487.87,1.003,air,low_cost,MENA,Europe,normal,0
7653.9,5.18,3.401,3.9,0.0865,2929.72,1.489,sea,low_cost,Europe,Africa,normal,1
4192.7,2.67,3.333,2.89,0.2378,25179.58,1.794,rail,low_cost,Asia,Europe,low,1
8647.1,6.9,2.508,1.546,0.316,24451.85,4.18,air,standard,MENA,Europe,critical,1
2868.1,3.24,2.629,4.298,0.4113,368.58,2.597,air,premium,Asia,Africa,low,1
2084.6,3.02,3.697,2.045,0.3278,7839.78,5.072,air,low_cost,Asia,Asia,normal,1
2926.0,1.69,2.418,3.908,0.2636,1900.77,2.195,air,standard,Europe,Europe,critical,0
4571.5,3.89,2.309,1.456,0.617,19039.77,2.3,sea,standard,Europe,MENA,high,1
1642.7,1.0,2.222,2.417,0.1021,2113.18,0.959,sea,standard,Africa,Africa,low,0
1267.7,3.26,1.45,2.392,0.0609,3927.12,3.839,sea,standard,Asia,Africa,normal,0
8974.7,7.21,3.193,1.25,0.0905,1642.17,2.281,rail,premium,Africa,Europe,normal,0
4277.5,5.29,5.027,0.241,0.3561,1915.46,4.221,sea,standard,Africa,MENA,low,1
5587.8,4.02,2.002,2.322,0.1562,1752.14,2.737,sea,low_cost,Europe,Asia,normal,1
2076.3,2.89,3.495,2.619,0.1076,11751.92,1.358,air,standard,Asia,Europe,critical,0
5739.0,4.04,3.591,4.154,0.3937,522.7,2.413,sea,premium,Europe,Europe,high,1
6557.1,4.53,1.767,4.29,0.0487,3755.45,2.076,air,low_cost,Asia,Asia,high,0
2766.0,1.0,1.495,9.129,0.0429,3176.51,4.393,road,standard,Asia,Europe,high,0
3276.0,2.21,6.138,2.708,0.155,16790.09,0.936,road,standard,Africa,Europe,normal,1
1617.6,1.0,2.73,0.301,0.122,1777.02,0.545,road,standard,MENA,MENA,normal,0
540.0,1.0,3.043,4.945,0.3242,1671.73,4.684,road,low_cost,MENA,MENA,low,1
9645.6,6.91,4.122,2.647,0.1526,3608.51,4.881,rail,standard,MENA,Asia,low,1
2903.5,2.47,2.804,2.783,0.1188,29278.5,1.528,road,premium,Africa,Europe,low,0
4995.5,5.96,4.562,5.897,0.1366,26330.41,4.27,air,standard,MENA,Asia,critical,1
4158.3,3.11,2.736,5.301,0.1478,30383.3,0.434,road,premium,Europe,Africa,normal,0
4130.6,3.76,2.392,3.47,0.1926,3240.27,1.861,rail,low_cost,Africa,Europe,normal,1
4201.6,3.34,1.432,5.33,0.2952,4283.87,3.373,road,standard,Europe,MENA,high,1
3814.3,3.89,0.857,5.108,0.2091,3775.21,0.802,rail,standard,MENA,MENA,normal,0
5338.6,4.07,5.368,4.016,0.1239,2544.91,4.316,sea,standard,MENA,Asia,high,1
2517.2,4.7,0.989,1.742,0.0695,13704.07,2.732,road,low_cost,Europe,Asia,normal,0
6768.6,4.77,1.159,2.878,0.1175,26927.87,1.032,road,premium,MENA,MENA,normal,0
4364.8,3.21,1.614,7.2,0.2546,1453.77,4.37,sea,standard,Asia,Africa,normal,1
4302.2,1.87,0.78,6.207,0.0772,1184.24,2.113,sea,low_cost,MENA,MENA,normal,1
2660.3,2.11,0.869,2.993,0.2918,434.04,2.014,sea,standard,Asia,Africa,low,1
10790.8,5.68,3.462,2.529,0.1264,22593.37,1.293,rail,low_cost,Asia,MENA,low,1
1013.6,1.38,4.47,5.769,0.5036,15909.83,1.031,sea,standard,MENA,Europe,normal,1
2009.2,1.0,2.124,4.127,0.0736,10255.95,4.768,road,standard,Africa,Africa,normal,1
11604.6,8.28,6.068,4.314,0.1294,8967.33,4.524,sea,premium,Asia,Africa,critical,1
4956.1,3.45,5.658,4.615,0.3424,4887.36,0.62,sea,low_cost,Europe,Asia,normal,1
1614.1,2.89,1.125,1.349,0.3208,2051.59,6.418,road,premium,Africa,Asia,normal,1
3064.9,2.67,2.431,2.585,0.386,10757.67,4.27,sea,standard,Africa,Asia,low,1
5783.6,4.68,0.858,1.394,0.079,135.46,2.059,rail,standard,Asia,Africa,low,0
6072.5,2.67,3.859,2.013,0.3258,7736.59,1.769,rail,standard,Asia,Europe,normal,1
3576.6,1.0,4.321,7.192,0.2411,6764.44,2.247,air,low_cost,Africa,MENA,normal,1
6290.1,4.34,3.207,4.398,0.2562,358.49,1.747,road,standard,Europe,Asia,normal,1
5660.6,1.27,3.847,2.205,0.0794,2472.0,0.375,road,premium,MENA,Europe,low,0
7273.7,5.81,0.405,3.605,0.5112,4051.47,1.717,rail,premium,MENA,Europe,high,1
14096.4,9.31,2.416,1.897,0.6346,2790.57,1.999,road,standard,Africa,Asia,high,1
4577.5,1.0,2.46,1.047,0.075,4346.26,3.212,road,standard,MENA,Asia,critical,0
6088.2,4.72,0.764,0.919,0.1325,6690.97,3.038,air,premium,Europe,Europe,normal,0
6007.0,2.99,1.774,3.506,0.0957,1885.58,1.815,road,premium,Europe,Europe,normal,0
3453.9,1.51,4.393,0.589,0.3455,15277.37,2.242,air,standard,Africa,MENA,low,1
3761.3,2.52,4.859,0.524,0.0434,15914.78,7.16,air,premium,Europe,Europe,low,0
15794.2,11.43,1.48,3.317,0.4116,5111.27,1.558,sea,standard,Europe,Africa,low,1
1729.5,1.94,2.504,7.961,0.5263,13877.03,2.646,sea,standard,Europe,Asia,normal,1
7308.0,4.35,1.47,6.877,0.3505,22815.86,0.108,road,standard,Africa,MENA,low,1
12896.0,6.98,1.153,5.237,0.1717,14912.67,2.359,road,standard,Asia,Africa,normal,1
6974.4,4.69,1.994,3.667,0.181,7970.15,3.479,sea,standard,Europe,Europe,low,1
5156.4,2.95,1.563,2.127,0.3519,984.08,2.851,sea,premium,Africa,MENA,critical,1
5813.0,3.7,3.047,3.506,0.0911,73448.28,1.577,air,low_cost,MENA,Africa,high,0
3009.3,2.71,2.062,2.598,0.1489,739.33,3.569,sea,standard,Europe,Africa,normal,1
6530.7,7.03,4.451,6.805,0.3486,20803.83,1.239,sea,premium,Europe,Europe,low,1
1119.1,2.46,1.683,0.348,0.3323,12144.6,0.52,road,premium,Asia,Asia,normal,0
4197.2,4.5,5.812,2.661,0.0612,33542.53,4.03,sea,standard,Europe,Asia,normal,1
3385.8,3.19,4.302,3.347,0.1301,4448.13,3.033,air,standard,MENA,Europe,normal,1
3832.8,4.46,0.824,4.151,0.0674,4759.87,2.078,air,standard,Asia,Asia,critical,0
12802.7,7.88,0.858,2.358,0.281,52692.64,0.793,road,standard,MENA,Africa,normal,0
6053.5,5.45,4.536,3.057,0.3889,3893.9,1.628,sea,low_cost,Africa,MENA,low,0
